CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME,time_used_str,time_used_second
722408|378330|589526,Send for Assessment,Send for Assessment,5/9/2018 16:34:14,NA,0.0
1163961|553660|846889,Submit,Submit,27/11/2019 1:58:10,5 days 8 hours 23 minutes 48 seconds,462228.0
1163961|553660|846889,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,2/12/2019 10:21:58,0 days 0 hours 0 minutes 9 seconds,9.0
1163961|553660|846889,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,2/12/2019 10:22:07,0 days 0 hours 1 minutes 27 seconds,87.0
1163961|553660|846889,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,2/12/2019 10:23:34,0 days 0 hours 0 minutes 9 seconds,9.0
1163961|553660|846889,OC - Created - Other,OC - Created - English language requirements,2/12/2019 10:23:43,0 days 0 hours 1 minutes 49 seconds,109.0
1163961|553660|846889,Send for Assessment,Send for Assessment,2/12/2019 10:25:32,NA,0.0
960006|404758|627917,Submit,Submit,9/10/2018 18:01:19,0 days 15 hours 47 minutes 42 seconds,56862.0
960006|404758|627917,Send for Assessment,Send for Assessment,10/10/2018 9:49:01,NA,0.0
636640|374250|583595,Submit,Submit,11/7/2018 15:13:29,11 days 21 hours 57 minutes 18 seconds,1029438.0
636640|374250|583595,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/7/2018 13:10:47,0 days 0 hours 0 minutes 8 seconds,8.0
636640|374250|583595,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,23/7/2018 13:10:55,0 days 0 hours 0 minutes 56 seconds,56.0
636640|374250|583595,Send for Assessment,Send for Assessment,23/7/2018 13:11:51,NA,0.0
70289|574074|874352,Submit,Submit,10/1/2020 10:25:04,3 days 22 hours 14 minutes 42 seconds,339282.0
70289|574074|874352,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,14/1/2020 8:39:46,0 days 0 hours 0 minutes 38 seconds,38.0
70289|574074|874352,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,14/1/2020 8:40:24,0 days 4 hours 23 minutes 8 seconds,15788.0
70289|574074|874352,AR - Satisfied - personal statement/expression of interest,AR - Satisfied - Personal statement (500 words),14/1/2020 13:03:32,0 days 0 hours 0 minutes 8 seconds,8.0
70289|574074|874352,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/1/2020 13:03:40,0 days 0 hours 0 minutes 8 seconds,8.0
70289|574074|874352,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,14/1/2020 13:03:48,0 days 0 hours 0 minutes 29 seconds,29.0
70289|574074|874352,AR - Satisfied - work experience,AR - Satisfied - Employer reference letter,14/1/2020 13:04:17,0 days 0 hours 0 minutes 19 seconds,19.0
70289|574074|874352,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,14/1/2020 13:04:36,0 days 0 hours 0 minutes 21 seconds,21.0
70289|574074|874352,Send for Assessment,Send for Assessment,14/1/2020 13:04:57,NA,0.0
1178282|572117|871773,Submit,Submit,10/1/2020 15:53:57,4 days 18 hours 10 minutes 0 seconds,411000.0
1178282|572117|871773,AR - Created - Other,AR - Created - Further information - Document corrupted and cannot be opened,15/1/2020 10:03:57,0 days 0 hours 0 minutes 6 seconds,6.0
1178282|572117|871773,AR - Created - Other,AR - Created - Further information - Official Transcripts,15/1/2020 10:04:03,0 days 0 hours 0 minutes 7 seconds,7.0
1178282|572117|871773,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),15/1/2020 10:04:10,0 days 0 hours 0 minutes 11 seconds,11.0
1178282|572117|871773,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),15/1/2020 10:04:21,0 days 0 hours 0 minutes 5 seconds,5.0
1178282|572117|871773,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),15/1/2020 10:04:26,0 days 0 hours 0 minutes 23 seconds,23.0
1178282|572117|871773,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/1/2020 10:04:49,0 days 0 hours 1 minutes 17 seconds,77.0
1178282|572117|871773,Put Triage On-Hold,Put Triage On-Hold,15/1/2020 10:06:06,8 days 3 hours 30 minutes 28 seconds,703828.0
1178282|572117|871773,AR - Requested - Other,AR - Requested - Further information - Document corrupted and cannot be opened,23/1/2020 13:36:34,0 days 0 hours 0 minutes 6 seconds,6.0
1178282|572117|871773,AR - Requested - Other,AR - Requested - Further information - Official Transcripts,23/1/2020 13:36:40,NA,0.0
358736|430948|667405,Submit,Submit,30/11/2018 22:27:06,9 days 12 hours 39 minutes 22 seconds,823162.0
358736|430948|667405,Send for Assessment,Send for Assessment,10/12/2018 11:06:28,NA,0.0
1116410|552890|845809,Submit,Submit,25/11/2019 14:24:56,0 days 20 hours 16 minutes 50 seconds,73010.0
1116410|552890|845809,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,26/11/2019 10:41:46,0 days 0 hours 0 minutes 6 seconds,6.0
1116410|552890|845809,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,26/11/2019 10:41:52,0 days 0 hours 0 minutes 5 seconds,5.0
1116410|552890|845809,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,26/11/2019 10:41:57,0 days 0 hours 0 minutes 37 seconds,37.0
1116410|552890|845809,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,26/11/2019 10:42:34,0 days 0 hours 0 minutes 34 seconds,34.0
1116410|552890|845809,Send for Assessment,Send for Assessment,26/11/2019 10:43:08,NA,0.0
836748|397957|619085,Submit,Submit,28/9/2018 23:13:07,0 days 8 hours 7 minutes 55 seconds,29275.0
836748|397957|619085,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,29/9/2018 7:21:02,0 days 0 hours 0 minutes 31 seconds,31.0
836748|397957|619085,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,29/9/2018 7:21:33,16 days 5 hours 41 minutes 1 seconds,1402861.0
836748|397957|619085,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,15/10/2018 13:02:34,0 days 0 hours 0 minutes 10 seconds,10.0
836748|397957|619085,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,15/10/2018 13:02:44,0 days 0 hours 0 minutes 12 seconds,12.0
836748|397957|619085,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/10/2018 13:02:56,0 days 0 hours 0 minutes 20 seconds,20.0
836748|397957|619085,Send for Assessment,Send for Assessment,15/10/2018 13:03:16,NA,0.0
1069136|427820|662838,Submit,Submit,30/11/2018 13:40:29,13 days 20 hours 11 minutes 9 seconds,1195869.0
1069136|427820|662838,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/12/2018 9:51:38,0 days 0 hours 30 minutes 27 seconds,1827.0
1069136|427820|662838,Assessment Decision - Qualified,Assessment Decision - Qualified,14/12/2018 10:22:05,0 days 0 hours 0 minutes 33 seconds,33.0
1069136|427820|662838,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,14/12/2018 10:22:38,0 days 0 hours 0 minutes 21 seconds,21.0
1069136|427820|662838,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,14/12/2018 10:22:59,0 days 0 hours 1 minutes 4 seconds,64.0
1069136|427820|662838,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),14/12/2018 10:24:03,0 days 0 hours 0 minutes 41 seconds,41.0
1069136|427820|662838,Send for Assessment,Send for Assessment,14/12/2018 10:24:44,NA,0.0
1063862|419463|650110,Submit,Submit,19/11/2018 15:03:44,10 days 1 hours 1 minutes 20 seconds,867680.0
1063862|419463|650110,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,29/11/2018 16:05:04,0 days 0 hours 0 minutes 0 seconds,0.0
1063862|419463|650110,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,29/11/2018 16:05:04,0 days 0 hours 0 minutes 0 seconds,0.0
1063862|419463|650110,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,29/11/2018 16:05:04,0 days 0 hours 33 minutes 41 seconds,2021.0
1063862|419463|650110,Assessment Decision - Qualified,Assessment Decision - Qualified,29/11/2018 16:38:45,0 days 0 hours 5 minutes 47 seconds,347.0
1063862|419463|650110,Assessment Decision - No Decision,Assessment Decision - No Decision,29/11/2018 16:44:32,0 days 0 hours 0 minutes 24 seconds,24.0
1063862|419463|650110,Send for Assessment,Send for Assessment,29/11/2018 16:44:56,NA,0.0
1069136|427063|661781,Submit,Submit,29/11/2018 14:28:13,11 days 0 hours 3 minutes 46 seconds,950626.0
1069136|427063|661781,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,10/12/2018 14:31:59,0 days 0 hours 2 minutes 7 seconds,127.0
1069136|427063|661781,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/12/2018 14:34:06,0 days 0 hours 2 minutes 0 seconds,120.0
1069136|427063|661781,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),10/12/2018 14:36:06,0 days 0 hours 1 minutes 1 seconds,61.0
1069136|427063|661781,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,10/12/2018 14:37:07,0 days 0 hours 1 minutes 54 seconds,114.0
1069136|427063|661781,Assessment Decision - Qualified,Assessment Decision - Qualified,10/12/2018 14:39:01,0 days 0 hours 2 minutes 2 seconds,122.0
1069136|427063|661781,Send for Assessment,Send for Assessment,10/12/2018 14:41:03,NA,0.0
914734|522126|800455,Submit,Submit,21/9/2019 10:46:56,0 days 7 hours 20 minutes 12 seconds,26412.0
914734|522126|800455,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,21/9/2019 18:07:08,0 days 0 hours 0 minutes 39 seconds,39.0
914734|522126|800455,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,21/9/2019 18:07:47,11 days 17 hours 24 minutes 2 seconds,1013042.0
914734|522126|800455,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,3/10/2019 11:31:49,0 days 0 hours 0 minutes 6 seconds,6.0
914734|522126|800455,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,3/10/2019 11:31:55,0 days 0 hours 1 minutes 25 seconds,85.0
914734|522126|800455,Send for Assessment,Send for Assessment,3/10/2019 11:33:20,NA,0.0
1168534|560047|856798,Submit,Submit,11/12/2019 21:19:28,0 days 13 hours 19 minutes 42 seconds,47982.0
1168534|560047|856798,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/12/2019 10:39:10,0 days 0 hours 0 minutes 18 seconds,18.0
1168534|560047|856798,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,12/12/2019 10:39:28,0 days 0 hours 1 minutes 32 seconds,92.0
1168534|560047|856798,Send for Assessment,Send for Assessment,12/12/2019 10:41:00,NA,0.0
741976|477777|732955,Submit,Submit,28/4/2019 20:18:52,3 days 15 hours 8 minutes 34 seconds,313714.0
741976|477777|732955,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,2/5/2019 11:27:26,0 days 0 hours 0 minutes 19 seconds,19.0
741976|477777|732955,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,2/5/2019 11:27:45,5 days 5 hours 1 minutes 42 seconds,450102.0
741976|477777|732955,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,7/5/2019 16:29:27,0 days 0 hours 0 minutes 4 seconds,4.0
741976|477777|732955,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,7/5/2019 16:29:31,0 days 0 hours 0 minutes 4 seconds,4.0
741976|477777|732955,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,7/5/2019 16:29:35,0 days 0 hours 0 minutes 5 seconds,5.0
741976|477777|732955,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,7/5/2019 16:29:40,0 days 0 hours 0 minutes 34 seconds,34.0
741976|477777|732955,Send for Assessment,Send for Assessment,7/5/2019 16:30:14,NA,0.0
641437|484958|744358,Submit,Submit,3/5/2019 20:52:53,17 days 14 hours 49 minutes 32 seconds,1522172.0
641437|484958|744358,Send for Assessment,Send for Assessment,21/5/2019 11:42:25,NA,0.0
638958|409347|634892,Submit,Submit,22/10/2018 14:25:02,0 days 7 hours 5 minutes 19 seconds,25519.0
638958|409347|634892,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,22/10/2018 21:30:21,0 days 0 hours 0 minutes 28 seconds,28.0
638958|409347|634892,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,22/10/2018 21:30:49,28 days 19 hours 18 minutes 20 seconds,2488700.0
638958|409347|634892,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,20/11/2018 16:49:09,0 days 0 hours 0 minutes 22 seconds,22.0
638958|409347|634892,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,20/11/2018 16:49:31,0 days 0 hours 0 minutes 15 seconds,15.0
638958|409347|634892,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,20/11/2018 16:49:46,0 days 0 hours 0 minutes 6 seconds,6.0
638958|409347|634892,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,20/11/2018 16:49:52,0 days 0 hours 3 minutes 13 seconds,193.0
638958|409347|634892,Send for Assessment,Send for Assessment,20/11/2018 16:53:05,NA,0.0
1037562|386109|601336,Submit,Submit,6/9/2018 16:56:32,41 days 17 hours 49 minutes 39 seconds,3606579.0
1037562|386109|601336,AR - Satisfied - work experience,AR - Satisfied - Employer reference letter,18/10/2018 10:46:11,0 days 0 hours 0 minutes 0 seconds,0.0
1037562|386109|601336,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,18/10/2018 10:46:11,0 days 0 hours 0 minutes 0 seconds,0.0
1037562|386109|601336,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,18/10/2018 10:46:11,0 days 0 hours 0 minutes 0 seconds,0.0
1037562|386109|601336,AR - Satisfied - personal statement/expression of interest,AR - Satisfied - Personal statement (500 words),18/10/2018 10:46:11,0 days 2 hours 12 minutes 38 seconds,7958.0
1037562|386109|601336,Assessment Decision - No Decision,Assessment Decision - No Decision,18/10/2018 12:58:49,0 days 0 hours 0 minutes 15 seconds,15.0
1037562|386109|601336,Send for Assessment,Send for Assessment,18/10/2018 12:59:04,NA,0.0
1053132|404224|627135,Submit,Submit,14/10/2018 13:10:17,3 days 2 hours 44 minutes 7 seconds,269047.0
1053132|404224|627135,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),17/10/2018 15:54:24,0 days 0 hours 0 minutes 46 seconds,46.0
1053132|404224|627135,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,17/10/2018 15:55:10,0 days 0 hours 10 minutes 41 seconds,641.0
1053132|404224|627135,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),17/10/2018 16:05:51,0 days 0 hours 0 minutes 9 seconds,9.0
1053132|404224|627135,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),17/10/2018 16:06:00,0 days 0 hours 9 minutes 19 seconds,559.0
1053132|404224|627135,Send for Assessment,Send for Assessment,17/10/2018 16:15:19,NA,0.0
834264|537348|822373,Submit,Submit,21/10/2019 16:10:20,0 days 19 hours 32 minutes 24 seconds,70344.0
834264|537348|822373,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,22/10/2019 11:42:44,0 days 0 hours 0 minutes 33 seconds,33.0
834264|537348|822373,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,22/10/2019 11:43:17,1 days 3 hours 21 minutes 19 seconds,98479.0
834264|537348|822373,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/10/2019 15:04:36,0 days 0 hours 0 minutes 7 seconds,7.0
834264|537348|822373,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,23/10/2019 15:04:43,0 days 0 hours 2 minutes 12 seconds,132.0
834264|537348|822373,Send for Assessment,Send for Assessment,23/10/2019 15:06:55,NA,0.0
1022190|362029|564420,Submit,Submit,15/5/2018 18:42:39,12 days 16 hours 31 minutes 20 seconds,1096280.0
1022190|362029|564420,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,28/5/2018 11:13:59,0 days 0 hours 2 minutes 52 seconds,172.0
1022190|362029|564420,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,28/5/2018 11:16:51,0 days 0 hours 4 minutes 19 seconds,259.0
1022190|362029|564420,Send for Assessment,Send for Assessment,28/5/2018 11:21:10,NA,0.0
1188027|585737|888920,Submit,Submit,4/2/2020 13:46:35,NA,0.0
1128107|501518|769785,Submit,Submit,22/7/2019 21:15:13,37 days 17 hours 42 minutes 44 seconds,3260564.0
1128107|501518|769785,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),29/8/2019 14:57:57,0 days 0 hours 0 minutes 6 seconds,6.0
1128107|501518|769785,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,29/8/2019 14:58:03,0 days 0 hours 0 minutes 5 seconds,5.0
1128107|501518|769785,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),29/8/2019 14:58:08,0 days 0 hours 0 minutes 9 seconds,9.0
1128107|501518|769785,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,29/8/2019 14:58:17,0 days 0 hours 0 minutes 7 seconds,7.0
1128107|501518|769785,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,29/8/2019 14:58:24,0 days 0 hours 0 minutes 5 seconds,5.0
1128107|501518|769785,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),29/8/2019 14:58:29,0 days 0 hours 0 minutes 28 seconds,28.0
1128107|501518|769785,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,29/8/2019 14:58:57,0 days 0 hours 0 minutes 23 seconds,23.0
1128107|501518|769785,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,29/8/2019 14:59:20,0 days 0 hours 0 minutes 46 seconds,46.0
1128107|501518|769785,AR - Created - further information,AR - Created - Further information (1),29/8/2019 15:00:06,0 days 0 hours 0 minutes 12 seconds,12.0
1128107|501518|769785,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,29/8/2019 15:00:18,0 days 0 hours 4 minutes 0 seconds,240.0
1128107|501518|769785,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),29/8/2019 15:04:18,0 days 0 hours 3 minutes 12 seconds,192.0
1128107|501518|769785,Put Triage On-Hold,Put Triage On-Hold,29/8/2019 15:07:30,42 days 21 hours 27 minutes 2 seconds,3706022.0
1128107|501518|769785,AR - Satisfied - further information,AR - Satisfied - Further information (1),11/10/2019 12:34:32,0 days 0 hours 0 minutes 49 seconds,49.0
1128107|501518|769785,Release Triage Hold,Release Triage Hold,11/10/2019 12:35:21,0 days 0 hours 0 minutes 54 seconds,54.0
1128107|501518|769785,Send for Assessment,Send for Assessment,11/10/2019 12:36:15,NA,0.0
885532|508149|779756,Submit,Submit,15/8/2019 12:36:38,5 days 0 hours 59 minutes 38 seconds,435578.0
885532|508149|779756,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,20/8/2019 13:36:16,0 days 0 hours 0 minutes 46 seconds,46.0
885532|508149|779756,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,20/8/2019 13:37:02,77 days 20 hours 22 minutes 17 seconds,6726137.0
885532|508149|779756,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Systems),6/11/2019 9:59:19,0 days 0 hours 0 minutes 30 seconds,30.0
885532|508149|779756,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/11/2019 9:59:49,0 days 0 hours 0 minutes 13 seconds,13.0
885532|508149|779756,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,6/11/2019 10:00:02,0 days 0 hours 0 minutes 14 seconds,14.0
885532|508149|779756,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,6/11/2019 10:00:16,0 days 0 hours 0 minutes 6 seconds,6.0
885532|508149|779756,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Systems),6/11/2019 10:00:22,0 days 0 hours 0 minutes 21 seconds,21.0
885532|508149|779756,Send for Assessment,Send for Assessment,6/11/2019 10:00:43,NA,0.0
756523|368113|574370,Submit,Submit,12/6/2018 14:24:46,2 days 20 hours 16 minutes 2 seconds,245762.0
756523|368113|574370,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,15/6/2018 10:40:48,0 days 0 hours 0 minutes 35 seconds,35.0
756523|368113|574370,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/6/2018 10:41:23,0 days 0 hours 1 minutes 4 seconds,64.0
756523|368113|574370,Send for Assessment,Send for Assessment,15/6/2018 10:42:27,NA,0.0
1130311|504490|774223,Submit,Submit,2/8/2019 19:27:18,33 days 18 hours 51 minutes 24 seconds,2919084.0
1130311|504490|774223,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),5/9/2019 14:18:42,0 days 0 hours 0 minutes 9 seconds,9.0
1130311|504490|774223,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),5/9/2019 14:18:51,0 days 0 hours 1 minutes 1 seconds,61.0
1130311|504490|774223,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,5/9/2019 14:19:52,0 days 0 hours 47 minutes 15 seconds,2835.0
1130311|504490|774223,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),5/9/2019 15:07:07,0 days 0 hours 0 minutes 14 seconds,14.0
1130311|504490|774223,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,5/9/2019 15:07:21,0 days 0 hours 17 minutes 13 seconds,1033.0
1130311|504490|774223,Put Triage On-Hold,Put Triage On-Hold,5/9/2019 15:24:34,32 days 20 hours 4 minutes 4 seconds,2837044.0
1130311|504490|774223,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,8/10/2019 11:28:38,0 days 0 hours 0 minutes 8 seconds,8.0
1130311|504490|774223,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,8/10/2019 11:28:46,0 days 0 hours 2 minutes 4 seconds,124.0
1130311|504490|774223,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,8/10/2019 11:30:50,0 days 0 hours 7 minutes 6 seconds,426.0
1130311|504490|774223,Release Triage Hold,Release Triage Hold,8/10/2019 11:37:56,0 days 0 hours 0 minutes 4 seconds,4.0
1130311|504490|774223,Send for Assessment,Send for Assessment,8/10/2019 11:38:00,NA,0.0
1020768|360055|561313,Submit,Submit,26/5/2018 22:13:46,12 days 16 hours 14 minutes 36 seconds,1095276.0
1020768|360055|561313,AR - Created - further information,AR - Created - Further information (1),8/6/2018 14:28:22,0 days 0 hours 1 minutes 34 seconds,94.0
1020768|360055|561313,AR - Satisfied - further information,AR - Satisfied - Further information (1),8/6/2018 14:29:56,4 days 2 hours 1 minutes 12 seconds,352872.0
1020768|360055|561313,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/6/2018 16:31:08,0 days 0 hours 0 minutes 24 seconds,24.0
1020768|360055|561313,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,12/6/2018 16:31:32,0 days 0 hours 1 minutes 30 seconds,90.0
1020768|360055|561313,Send for Assessment,Send for Assessment,12/6/2018 16:33:02,NA,0.0
694518|514063|788448,Submit,Submit,3/9/2019 0:17:06,0 days 16 hours 8 minutes 35 seconds,58115.0
694518|514063|788448,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,3/9/2019 16:25:41,0 days 0 hours 0 minutes 45 seconds,45.0
694518|514063|788448,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,3/9/2019 16:26:26,79 days 17 hours 0 minutes 1 seconds,6886801.0
694518|514063|788448,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2019 9:26:27,0 days 0 hours 0 minutes 10 seconds,10.0
694518|514063|788448,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2019 9:26:37,0 days 0 hours 0 minutes 38 seconds,38.0
694518|514063|788448,Send for Assessment,Send for Assessment,22/11/2019 9:27:15,NA,0.0
831996|418067|648003,Submit,Submit,7/11/2018 19:14:25,0 days 11 hours 0 minutes 10 seconds,39610.0
831996|418067|648003,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,8/11/2018 6:14:35,0 days 0 hours 0 minutes 33 seconds,33.0
831996|418067|648003,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,8/11/2018 6:15:08,12 days 4 hours 34 minutes 6 seconds,1053246.0
831996|418067|648003,Assessment Decision - No Decision,Assessment Decision - No Decision,20/11/2018 10:49:14,0 days 0 hours 0 minutes 14 seconds,14.0
831996|418067|648003,Assessment Decision - No Decision,Assessment Decision - No Decision,20/11/2018 10:49:28,2 days 2 hours 56 minutes 48 seconds,183408.0
831996|418067|648003,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,22/11/2018 13:46:16,0 days 0 hours 0 minutes 6 seconds,6.0
831996|418067|648003,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2018 13:46:22,0 days 0 hours 0 minutes 5 seconds,5.0
831996|418067|648003,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,22/11/2018 13:46:27,0 days 0 hours 0 minutes 7 seconds,7.0
831996|418067|648003,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2018 13:46:34,0 days 0 hours 0 minutes 23 seconds,23.0
831996|418067|648003,Send for Assessment,Send for Assessment,22/11/2018 13:46:57,NA,0.0
1177591|571267|870523,Submit,Submit,1/1/2020 8:00:15,NA,0.0
1159816|557579|853222,Submit,Submit,4/12/2019 19:35:35,32 days 14 hours 44 minutes 8 seconds,2817848.0
1159816|557579|853222,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,6/1/2020 10:19:43,0 days 0 hours 0 minutes 14 seconds,14.0
1159816|557579|853222,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,6/1/2020 10:19:57,0 days 0 hours 0 minutes 5 seconds,5.0
1159816|557579|853222,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,6/1/2020 10:20:02,0 days 0 hours 0 minutes 12 seconds,12.0
1159816|557579|853222,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),6/1/2020 10:20:14,0 days 0 hours 0 minutes 14 seconds,14.0
1159816|557579|853222,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),6/1/2020 10:20:28,0 days 0 hours 9 minutes 17 seconds,557.0
1159816|557579|853222,Assessment Decision - Qualified,Assessment Decision - Qualified,6/1/2020 10:29:45,0 days 0 hours 0 minutes 27 seconds,27.0
1159816|557579|853222,Send for Assessment,Send for Assessment,6/1/2020 10:30:12,NA,0.0
198925654|344914|538662,Submit,Submit,27/2/2018 14:47:35,27 days 21 hours 22 minutes 37 seconds,2409757.0
