CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
1164974|555284|849255,Put Triage On-Hold,Put Triage On-Hold,10/1/2020 14:52:52
1038711|383172|596820,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,16/8/2018 11:59:30
1038711|383172|596820,Submit without notification,Submit without notification,16/8/2018 11:59:30
1038711|383172|596820,Send for Assessment,Send for Assessment,16/8/2018 11:59:37
1038711|383172|596820,AR - Satisfied - advanced standing,AR - Satisfied - Advanced standing application,16/8/2018 14:13:45
1038711|383172|596820,AR - Reviewed - previous or current study,AR - Reviewed - Academic transcripts statement of completion,16/8/2018 14:13:45
1038711|383172|596820,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts for prior tertiary studies,16/8/2018 14:13:45
1038711|383172|596820,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,16/8/2018 14:13:45
1038711|383172|596820,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,16/8/2018 14:13:45
1038711|383172|596820,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,16/8/2018 14:13:45
1038711|383172|596820,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,16/8/2018 14:13:45
1038711|383172|596820,Assessment Decision - Qualified,Assessment Decision - Qualified,17/8/2018 10:39:42
1038711|383172|596820,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,17/8/2018 15:29:35
1038711|383172|596820,Assessment Outcome - Successful,Assessment Outcome - Successful,21/8/2018 9:05:00
1038711|383172|596820,Create Offer,Create Offer,21/8/2018 9:05:14
1038711|383172|596820,AR - Created - misc,AR - Created - Entry Requirement Waiver Outcome,21/8/2018 14:41:46
1038711|383172|596820,AR - Satisfied - misc,AR - Satisfied - Entry Requirement Waiver Outcome,21/8/2018 14:44:10
1038711|383172|596820,Release Offer,Release Offer,21/8/2018 14:50:49
1038711|383172|596820,Accept,Accept,17/12/2018 14:09:26
1038711|383172|596820,Manage Acceptance,Manage Acceptance,17/12/2018 14:09:27
1038711|383172|596820,Finalise,Finalise,17/12/2018 14:12:44
1038711|383172|596820,Allow Workflow Restart,Allow Workflow Restart,17/12/2018 14:12:47
1047647|396427|616899,AR - Created - Other,AR - Created - Full application for Coursework program (1),26/9/2018 9:54:53
1047647|396427|616899,Submit without notification,Submit without notification,26/9/2018 9:55:21
1047647|396427|616899,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),4/10/2018 17:06:38
1047647|396427|616899,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),4/10/2018 17:06:47
1047647|396427|616899,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,4/10/2018 17:07:14
1047647|396427|616899,AR - Created - further information,AR - Created - Further information (1),4/10/2018 17:09:14
1047647|396427|616899,Put Triage On-Hold,Put Triage On-Hold,4/10/2018 17:13:15
1047647|396427|616899,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,18/10/2018 11:32:13
1047647|396427|616899,AR - Satisfied - Other,AR - Satisfied - Full application for Coursework program (1),18/10/2018 11:36:25
1047647|396427|616899,AR - Satisfied - further information,AR - Satisfied - Further information (1),13/11/2018 16:41:35
1047647|396427|616899,Release Triage Hold,Release Triage Hold,13/11/2018 16:41:54
1047647|396427|616899,Send for Assessment,Send for Assessment,13/11/2018 16:42:02
1047647|396427|616899,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),14/11/2018 16:28:12
1047647|396427|616899,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),14/11/2018 16:47:51
1047647|396427|616899,Assessment Decision - Qualified,Assessment Decision - Qualified,14/11/2018 16:48:34
1047647|396427|616899,OC - Created - Other,OC - Created - English language requirements,14/11/2018 16:51:07
1047647|396427|616899,Assessment Decision - Qualified,Assessment Decision - Qualified,22/11/2018 11:19:55
1047647|396427|616899,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,5/12/2018 19:04:49
1047647|396427|616899,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,16/1/2019 15:53:44
1133516|510315|782969,Submit,Submit,22/8/2019 0:31:02
1133516|510315|782969,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,16/9/2019 14:04:34
1133516|510315|782969,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,16/9/2019 14:05:35
1133516|510315|782969,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),16/9/2019 14:17:03
1133516|510315|782969,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),16/9/2019 14:20:58
1133516|510315|782969,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,16/9/2019 14:21:52
1133516|510315|782969,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,16/9/2019 14:22:45
1133516|510315|782969,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,16/9/2019 14:25:14
986545|317822|511196,Submit without notification,Submit without notification,8/1/2018 8:48:07
986545|317822|511196,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,31/1/2018 14:13:07
986545|317822|511196,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,31/1/2018 14:13:36
986545|317822|511196,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,31/1/2018 14:13:47
986545|317822|511196,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,31/1/2018 14:14:07
986545|317822|511196,AR - Created - applicant demographics,AR - Created - Payment of international application fee,31/1/2018 14:15:46
986545|317822|511196,OC - Created - Other,OC - Created - English language requirements,31/1/2018 14:25:29
986545|317822|511196,Send for Assessment,Send for Assessment,31/1/2018 14:30:40
986545|317822|511196,Assessment Decision - Qualified,Assessment Decision - Qualified,9/2/2018 11:18:09
986545|317822|511196,Assessment Outcome - Successful,Assessment Outcome - Successful,26/2/2018 14:11:25
986545|317822|511196,Create Offer,Create Offer,26/2/2018 14:11:45
986545|317822|511196,AR - Satisfied - applicant demographics,AR - Satisfied - Payment of international application fee,26/2/2018 14:12:51
986545|317822|511196,Release Offer,Release Offer,26/2/2018 14:12:54
986545|317822|511196,Defer,Defer,2/3/2018 14:08:33
986545|317822|511196,OC - Reviewed - Other,OC - Reviewed - English language requirements,18/1/2019 15:51:27
986545|317822|511196,OC - Created - Other,OC - Created - UMELBP (H3),18/1/2019 15:55:03
986545|317822|511196,AR - Created - Other,AR - Created - CONDITIONAL Acceptance agreement (International),18/1/2019 15:55:24
1040452|385429|600303,AR - Created - Other,AR - Created - Full application for Coursework program (1),24/8/2018 10:23:07
1040452|385429|600303,Submit without notification,Submit without notification,24/8/2018 10:23:56
1040452|385429|600303,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,24/9/2018 14:07:22
1040452|385429|600303,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,24/9/2018 14:09:32
1040452|385429|600303,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study - non-University of Melbourne students,24/9/2018 14:11:31
1040452|385429|600303,AR - Satisfied - advanced standing,AR - Satisfied - Syllabus requirements for Electrical / Electrical with Business:;;Is your undergraduate degree a 4 year Engineering degree from a Washington Accord Accredited program and in the same stream as your intended Master of Engineering program?,24/9/2018 14:11:31
1040452|385429|600303,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,24/9/2018 14:11:31
1040452|385429|600303,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,24/9/2018 14:13:46
1040452|385429|600303,Put Triage On-Hold,Put Triage On-Hold,24/9/2018 14:26:13
1030688|377365|588072,Submit without notification,Submit without notification,6/8/2018 10:26:59
1030688|377365|588072,AR - Created - Other,AR - Created - Full application for Coursework program (1),6/8/2018 10:48:44
1030688|377365|588072,AR - Satisfied - Other,AR - Satisfied - Full application for Coursework program (1),28/8/2018 12:12:27
1030688|377365|588072,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),28/8/2018 12:12:50
1030688|377365|588072,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,28/8/2018 12:15:48
1030688|377365|588072,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),28/8/2018 12:15:56
1030688|377365|588072,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,28/8/2018 12:16:58
1030688|377365|588072,Put Triage On-Hold,Put Triage On-Hold,28/8/2018 13:15:09
1030688|377365|588072,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/9/2018 12:31:17
1030688|377365|588072,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),27/9/2018 15:30:45
1030688|377365|588072,Release Triage Hold,Release Triage Hold,27/9/2018 15:31:47
1030688|377365|588072,Send for Assessment,Send for Assessment,27/9/2018 15:31:59
1030688|377365|588072,Assessment Decision - Qualified,Assessment Decision - Qualified,2/10/2018 10:21:25
1030688|377365|588072,Assessment Decision - No Decision,Assessment Decision - No Decision,2/10/2018 10:22:13
1030688|377365|588072,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,4/10/2018 17:33:12
1030688|377365|588072,Assessment Outcome - Successful,Assessment Outcome - Successful,9/10/2018 14:11:45
1030688|377365|588072,Create Offer,Create Offer,9/10/2018 14:12:04
1030688|377365|588072,Release Offer,Release Offer,9/10/2018 14:12:49
1030688|377365|588072,Accept,Accept,17/11/2018 23:39:43
1030688|377365|588072,Manage Acceptance,Manage Acceptance,17/11/2018 23:39:45
1030688|377365|588072,OC - Created - Other,OC - Created - Overseas Student Health Cover details,3/12/2018 16:44:26
1030688|377365|588072,OC - Satisfied - Other,OC - Satisfied - Overseas Student Health Cover details,3/12/2018 16:44:42
1030688|377365|588072,Finalise,Finalise,3/12/2018 16:49:38
1030688|377365|588072,Allow Workflow Restart,Allow Workflow Restart,3/12/2018 16:49:42
1012056|366234|571479,Submit without notification,Submit without notification,1/6/2018 11:29:25
1012056|366234|571479,Assessment Decision - Qualified,Assessment Decision - Qualified,8/6/2018 10:29:06
1012056|366234|571479,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,8/6/2018 16:18:04
1012056|366234|571479,AR - Created - further information,AR - Created - Further information (1),8/6/2018 16:19:36
1012056|366234|571479,AR - Requested - further information,AR - Requested - Further information (1),8/6/2018 16:21:14
1012056|366234|571479,AR - Created - applicant demographics,AR - Created - Payment of international application fee,8/6/2018 16:21:30
1012056|366234|571479,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,8/6/2018 16:21:57
1012056|366234|571479,AR - Requested - applicant demographics,AR - Requested - Payment of international application fee,8/6/2018 16:22:34
1012056|366234|571479,Put Triage On-Hold,Put Triage On-Hold,8/6/2018 16:23:37
1012056|366234|571479,AR - Requested - advanced standing,AR - Requested - Credit for previous study,8/6/2018 16:24:10
1062074|417135|646632,Submit without notification,Submit without notification,6/12/2018 16:10:12
1062074|417135|646632,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study - University of Melbourne students,6/12/2018 16:10:25
1062074|417135|646632,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,6/12/2018 16:10:25
1062074|417135|646632,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts statement of completion,6/12/2018 16:10:45
1062074|417135|646632,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts for prior tertiary studies,6/12/2018 16:10:45
1062074|417135|646632,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/12/2018 16:10:45
1062074|417135|646632,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/12/2018 16:10:45
1062074|417135|646632,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,6/12/2018 16:10:53
1062074|417135|646632,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,6/12/2018 16:11:02
1062074|417135|646632,AR - Satisfied - advanced standing,AR - Satisfied - Advanced standing application,6/12/2018 16:11:09
1062074|417135|646632,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,6/12/2018 16:11:09
1062074|417135|646632,Send for Assessment,Send for Assessment,6/12/2018 16:11:16
1062074|417135|646632,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,7/12/2018 13:38:49
1062074|417135|646632,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,7/12/2018 13:38:49
1013883|352827|550399,Submit,Submit,30/3/2018 23:32:49
1013883|352827|550399,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,11/4/2018 10:48:35
1013883|352827|550399,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,11/4/2018 11:16:54
1013883|352827|550399,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),11/4/2018 11:21:30
1013883|352827|550399,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),11/4/2018 11:22:03
968448|286027|667944,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,13/10/2017 11:28:53
968448|286027|667944,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,13/10/2017 11:34:25
968448|286027|667944,Submit without notification,Submit without notification,13/10/2017 15:36:25
968448|286027|667944,Send for Assessment,Send for Assessment,13/10/2017 15:40:29
968448|286027|667944,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2018 11:36:04
968448|286027|667944,Assessment Outcome - Successful,Assessment Outcome - Successful,11/12/2018 11:36:56
968448|286027|667944,Create Offer,Create Offer,11/12/2018 11:37:17
968448|286027|667944,Release Offer,Release Offer,11/12/2018 11:44:08
968448|286027|667944,Accept,Accept,8/1/2019 9:34:40
968448|286027|667944,Manage Acceptance,Manage Acceptance,8/1/2019 9:34:41
968448|286027|667944,Finalise,Finalise,8/1/2019 9:35:15
968448|286027|667944,Allow Workflow Restart,Allow Workflow Restart,8/1/2019 9:35:19
967736|284828|451996,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,3/10/2017 10:03:20
967736|284828|451996,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,3/10/2017 12:52:39
967736|284828|451996,AR - Satisfied - advanced standing,AR - Satisfied - Advanced standing application,3/10/2017 12:52:39
967736|284828|451996,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,3/10/2017 12:52:39
967736|284828|451996,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,3/10/2017 12:52:39
967736|284828|451996,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,3/10/2017 13:38:25
967736|284828|451996,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts for prior tertiary studies,3/10/2017 13:38:25
967736|284828|451996,Submit without notification,Submit without notification,3/10/2017 13:38:26
967736|284828|451996,Send for Assessment,Send for Assessment,3/10/2017 13:38:33
967736|284828|451996,Assessment Decision - Qualified,Assessment Decision - Qualified,6/10/2017 13:49:45
967736|284828|451996,Assessment Outcome - Successful,Assessment Outcome - Successful,10/10/2017 14:21:56
967736|284828|451996,Create Offer,Create Offer,10/10/2017 14:22:03
967736|284828|451996,Release Offer,Release Offer,10/10/2017 14:28:00
967736|284828|451996,Accept,Accept,13/12/2017 9:44:17
967736|284828|451996,Manage Acceptance,Manage Acceptance,13/12/2017 9:44:18
967736|284828|451996,Finalise,Finalise,21/12/2017 10:02:36
967736|284828|451996,Allow Workflow Restart,Allow Workflow Restart,21/12/2017 10:02:38
967736|284828|451996,Restart Offer Workflow,Restart Offer Workflow,19/1/2018 12:39:54
967736|284828|451996,Release Offer,Release Offer,19/1/2018 12:40:21
967736|284828|451996,Defer,Defer,19/1/2018 12:40:36
967736|284828|451996,Ready to Finalise,Ready to Finalise,19/1/2018 12:41:54
967736|284828|451996,Finalise,Finalise,19/1/2018 12:42:14
967736|284828|451996,Allow Workflow Restart,Allow Workflow Restart,19/1/2018 12:42:18
967736|284828|451996,Restart Offer Workflow,Restart Offer Workflow,27/4/2018 13:15:15
967736|284828|451996,Release Offer,Release Offer,27/4/2018 13:15:55
967736|284828|451996,Accept,Accept,27/4/2018 13:19:46
967736|284828|451996,Manage Acceptance,Manage Acceptance,27/4/2018 13:19:50
967736|284828|451996,Finalise,Finalise,27/4/2018 13:20:30
967736|284828|451996,Allow Workflow Restart,Allow Workflow Restart,27/4/2018 13:20:33
967736|284828|451996,Restart Offer Workflow,Restart Offer Workflow,10/5/2018 11:23:21
967736|284828|451996,Release Offer,Release Offer,17/12/2018 12:49:39
967736|284828|451996,Accept,Accept,17/12/2018 12:50:27
967736|284828|451996,Manage Acceptance,Manage Acceptance,17/12/2018 12:50:37
967736|284828|451996,Finalise,Finalise,17/12/2018 12:51:34
967736|284828|451996,Allow Workflow Restart,Allow Workflow Restart,17/12/2018 12:51:49
928618|356179|555338,Submit without notification,Submit without notification,17/4/2018 9:54:33
928618|356179|555338,AR - Created - specialisation,AR - Created - Specialisation (Master of Engineering),27/4/2018 13:49:03
928618|356179|555338,Put Triage On-Hold,Put Triage On-Hold,27/4/2018 13:51:46
928618|356179|555338,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,27/4/2018 13:54:17
928618|356179|555338,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,27/4/2018 13:54:35
928618|356179|555338,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,27/4/2018 13:54:46
928618|356179|555338,Release Triage Hold,Release Triage Hold,27/4/2018 13:55:52
928618|356179|555338,Assessment Decision - Qualified,Assessment Decision - Qualified,27/4/2018 14:00:27
928618|356179|555338,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Engineering),27/4/2018 14:00:38
928618|356179|555338,Send for Assessment,Send for Assessment,27/4/2018 14:04:25
928618|356179|555338,OC - Created - Other,OC - Created - English language requirements,27/4/2018 14:29:02
928618|356179|555338,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,11/5/2018 13:46:23
928618|356179|555338,Assessment Outcome - Successful,Assessment Outcome - Successful,1/6/2018 16:05:29
928618|356179|555338,Create Offer,Create Offer,1/6/2018 16:05:43
928618|356179|555338,Release Offer,Release Offer,1/6/2018 16:06:14
1046023|394748|614328,AR - Created - Other,AR - Created - Full application for Coursework program (1),21/9/2018 11:47:07
1046023|394748|614328,Submit without notification,Submit without notification,21/9/2018 11:53:58
1046023|394748|614328,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,2/10/2018 11:43:47
1046023|394748|614328,AR - Satisfied - Other,AR - Satisfied - Full application for Coursework program (1),2/10/2018 11:49:26
1046023|394748|614328,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,2/10/2018 11:49:33
1046023|394748|614328,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,2/10/2018 11:50:48
1046023|394748|614328,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,2/10/2018 11:54:23
1046023|394748|614328,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),2/10/2018 11:54:42
1046023|394748|614328,Send for Assessment,Send for Assessment,2/10/2018 12:02:55
1046023|394748|614328,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,24/1/2019 12:52:43
1046023|394748|614328,AR - Satisfied - Other,AR - Satisfied - Overseas Student Health Cover details,2/5/2019 13:18:36
1011946|349723|545753,Submit without notification,Submit without notification,19/3/2018 15:54:49
1011946|349723|545753,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/3/2018 13:25:07
1011946|349723|545753,AR - Reviewed - advanced standing,AR - Reviewed - Credit for previous study - non-University of Melbourne students,23/3/2018 13:30:46
1011946|349723|545753,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,23/3/2018 13:30:46
1011946|349723|545753,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,23/3/2018 13:31:04
1011946|349723|545753,OC - Created - Other,OC - Created - English language requirements,23/3/2018 13:31:12
1011946|349723|545753,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,23/3/2018 13:31:34
1011946|349723|545753,Assessment Decision - Qualified,Assessment Decision - Qualified,23/3/2018 13:34:00
1011946|349723|545753,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),23/3/2018 13:34:32
1011946|349723|545753,Send for Assessment,Send for Assessment,23/3/2018 13:35:28
1011946|349723|545753,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,10/4/2018 21:02:19
1011946|349723|545753,Assessment Outcome - Successful,Assessment Outcome - Successful,11/4/2018 16:00:29
1011946|349723|545753,Create Offer,Create Offer,11/4/2018 16:00:49
1011946|349723|545753,Release Offer,Release Offer,11/4/2018 16:07:45
1011946|349723|545753,OC - Created - Other,OC - Created - Evidence of course completion,11/4/2018 16:07:59
1011946|349723|545753,Defer,Defer,12/4/2018 22:35:10
1011946|349723|545753,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,18/3/2019 14:26:37
1011946|349723|545753,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),18/3/2019 14:27:00
1011946|349723|545753,OC - Created - Other,OC - Created - UMELBP (H3),18/3/2019 14:29:14
1011946|349723|545753,AR - Created - Other,AR - Created - CONDITIONAL Acceptance agreement (International),18/3/2019 14:29:21
1011946|349723|545753,Ready to Finalise,Ready to Finalise,3/4/2019 8:19:48
1011946|349723|545753,AR - Satisfied - Other,AR - Satisfied - CONDITIONAL Acceptance agreement (International),3/4/2019 8:20:08
1011946|349723|545753,OC - Created - Other,OC - Created - Overseas Student Health Cover details,3/4/2019 8:20:53
1011946|349723|545753,OC - Satisfied - Other,OC - Satisfied - Overseas Student Health Cover details,3/4/2019 8:22:23
1011946|349723|545753,OC - Satisfied - Other,OC - Satisfied - English language requirements,23/7/2019 14:05:58
1011946|349723|545753,OC - Satisfied - Other,OC - Satisfied - UMELBP (H3),23/7/2019 14:06:06
1011946|349723|545753,Finalise,Finalise,25/7/2019 14:49:42
1011946|349723|545753,Allow Workflow Restart,Allow Workflow Restart,25/7/2019 14:49:43
1052405|402856|627623,OC - Created - Other,OC - Created - English language requirements,9/10/2018 13:02:44
1052405|402856|627623,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Systems),9/10/2018 13:02:56
1052405|402856|627623,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Systems),9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts for prior tertiary studies,9/10/2018 13:02:56
1052405|402856|627623,AR - Satisfied - advanced standing,AR - Satisfied - Advanced standing application,9/10/2018 13:02:56
1052405|402856|627623,Submit without notification,Submit without notification,9/10/2018 13:02:56
1052405|402856|627623,Send for Assessment,Send for Assessment,9/10/2018 13:03:03
1052405|402856|627623,Assessment Decision - Qualified,Assessment Decision - Qualified,10/10/2018 9:10:10
1052405|402856|627623,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,11/10/2018 6:49:54
1052405|402856|627623,End My Assessment,End My Assessment,11/10/2018 6:50:15
1052405|402856|627623,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,11/10/2018 6:51:10
1052405|402856|627623,Assessment Outcome - Successful,Assessment Outcome - Successful,11/10/2018 9:29:39
1052405|402856|627623,Create Offer,Create Offer,11/10/2018 9:29:52
1052405|402856|627623,Release Offer,Release Offer,11/10/2018 9:30:28
1052405|402856|627623,Decline,Decline,10/12/2018 10:18:05
1038974|383522|597274,Submit,Submit,17/8/2018 12:03:23
1038974|383522|597274,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Systems),4/9/2018 11:48:26
1038974|383522|597274,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Systems),4/9/2018 11:49:58
1038974|383522|597274,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,4/9/2018 11:50:30
1038974|383522|597274,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,4/9/2018 11:50:48
1038974|383522|597274,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,4/9/2018 11:51:27
1038974|383522|597274,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,4/9/2018 11:57:52
1038974|383522|597274,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),4/9/2018 11:58:33
990416|322728|510071,Submit without notification,Submit without notification,4/1/2018 8:59:00
990416|322728|510071,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,20/2/2018 14:36:56
990416|322728|510071,OC - Created - Other,OC - Created - English language requirements,20/2/2018 14:37:04
990416|322728|510071,AR - Satisfied - agent,AR - Satisfied - Appointment of authorised representative,20/2/2018 14:37:26
990416|322728|510071,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,20/2/2018 14:39:44
990416|322728|510071,Send for Assessment,Send for Assessment,20/2/2018 14:40:05
990416|322728|510071,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,8/3/2018 15:28:54
990416|322728|510071,AR - Reviewed - previous or current study,AR - Reviewed - Academic results for prior tertiary studies,13/8/2018 9:53:20
990416|322728|510071,OC - Created - Other,OC - Created - UMELBP (H3),13/8/2018 9:55:02
990416|322728|510071,AR - Created - Other,AR - Created - CONDITIONAL Acceptance agreement (International),13/8/2018 9:55:40
990416|322728|510071,AR - Satisfied - Other,AR - Satisfied - CONDITIONAL Acceptance agreement (International),30/8/2018 14:51:52
990416|322728|510071,OC - Satisfied - Other,OC - Satisfied - English language requirements,10/2/2019 18:50:30
990416|322728|510071,OC - Satisfied - Other,OC - Satisfied - UMELBP (H3),10/2/2019 18:50:39
1146604|527213|807381,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,1/10/2019 10:43:05
1146604|527213|807381,AR - Satisfied - advanced standing,AR - Satisfied - Advanced standing application,1/10/2019 15:08:49
1146604|527213|807381,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts statement of completion,1/10/2019 15:08:49
1146604|527213|807381,AR - Satisfied - previous or current study,AR - Satisfied - Academic transcripts for prior tertiary studies,1/10/2019 15:08:49
1146604|527213|807381,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,1/10/2019 15:08:49
1146604|527213|807381,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,1/10/2019 15:08:49
1146604|527213|807381,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,1/10/2019 15:08:49
1146604|527213|807381,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,1/10/2019 15:08:49
1146604|527213|807381,Submit without notification,Submit without notification,1/10/2019 16:07:20
1146604|527213|807381,AR - Created - misc,AR - Created - Any other information,1/10/2019 16:08:14
1146604|527213|807381,AR - Satisfied - misc,AR - Satisfied - Any other information,1/10/2019 16:08:20
1146604|527213|807381,Send for Assessment,Send for Assessment,1/10/2019 16:09:40
1146604|527213|807381,Assessment Decision - Qualified,Assessment Decision - Qualified,1/10/2019 16:40:49
