CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
1047400|394393|613827,Create Offer,Create Offer,7/12/2018 13:26:39
1047400|394393|613827,Release Offer,Release Offer,7/12/2018 13:30:10
824385|410676|636814,Assessment Outcome - Successful,Assessment Outcome - Successful,3/12/2018 12:49:05
824385|410676|636814,Create Offer,Create Offer,3/12/2018 12:49:27
824385|410676|636814,Release Offer,Release Offer,3/12/2018 12:51:07
1096362|462992|711143,Assessment Outcome - Successful,Assessment Outcome - Successful,24/5/2019 9:19:53
1096362|462992|711143,Create Offer,Create Offer,24/5/2019 9:20:02
1096362|462992|711143,Release Assessment Hold,Release Assessment Hold,24/5/2019 9:22:09
1096362|462992|711143,Release Offer,Release Offer,24/5/2019 9:22:25
813535|507446|778614,Assessment Outcome - Successful,Assessment Outcome - Successful,10/10/2019 12:45:10
813535|507446|778614,Create Offer,Create Offer,10/10/2019 12:45:26
813535|507446|778614,Release Offer,Release Offer,10/10/2019 12:47:17
1088953|452936|696012,Assessment Outcome - Successful,Assessment Outcome - Successful,30/5/2019 14:34:53
1088953|452936|696012,Create Offer,Create Offer,30/5/2019 14:35:00
1088953|452936|696012,Release Offer,Release Offer,30/5/2019 14:35:39
1059503|413279|640661,Assessment Outcome - Successful,Assessment Outcome - Successful,19/12/2018 11:50:32
1059503|413279|640661,Create Offer,Create Offer,19/12/2018 11:50:46
1059503|413279|640661,Release Offer,Release Offer,19/12/2018 11:53:09
1112368|520904|798742,Assessment Outcome - Successful,Assessment Outcome - Successful,25/10/2019 15:20:12
1112368|520904|798742,Create Offer,Create Offer,25/10/2019 15:20:18
1112368|520904|798742,Release Offer,Release Offer,25/10/2019 15:21:34
1128878|502530|771327,Assessment Outcome - Successful,Assessment Outcome - Successful,15/10/2019 11:13:40
1128878|502530|771327,Create Offer,Create Offer,15/10/2019 11:13:55
1128878|502530|771327,Release Offer,Release Offer,15/10/2019 11:18:38
1122306|493103|757474,Assessment Outcome - Successful,Assessment Outcome - Successful,26/7/2019 13:26:13
1122306|493103|757474,Create Offer,Create Offer,26/7/2019 13:26:21
1122306|493103|757474,Release Offer,Release Offer,26/7/2019 13:27:55
1015908|354052|552138,Assessment Outcome - Successful,Assessment Outcome - Successful,8/5/2018 17:32:25
1015908|354052|552138,Create Offer,Create Offer,8/5/2018 17:32:34
1015908|354052|552138,OC - Created - Other,OC - Created - Evidence of course completion,8/5/2018 17:33:29
1015908|354052|552138,Release Offer,Release Offer,8/5/2018 17:44:59
1058552|411922|638647,Assessment Outcome - Successful,Assessment Outcome - Successful,10/12/2018 10:49:09
1058552|411922|638647,Create Offer,Create Offer,10/12/2018 10:49:29
1058552|411922|638647,Release Offer,Release Offer,10/12/2018 10:53:22
564320|515001|789802,Assessment Outcome - Successful,Assessment Outcome - Successful,17/10/2019 12:39:39
564320|515001|789802,Create Offer,Create Offer,17/10/2019 12:39:58
564320|515001|789802,Release Offer,Release Offer,17/10/2019 12:41:52
1038076|382388|595597,Assessment Outcome - Successful,Assessment Outcome - Successful,14/9/2018 10:41:19
1038076|382388|595597,Create Offer,Create Offer,14/9/2018 10:41:26
1038076|382388|595597,OC - Created - Other,OC - Created - Evidence of course completion,14/9/2018 10:43:14
1038076|382388|595597,Release Offer,Release Offer,14/9/2018 10:46:16
1066567|423649|656062,Assessment Outcome - Successful,Assessment Outcome - Successful,28/2/2019 14:18:04
1066567|423649|656062,Create Offer,Create Offer,28/2/2019 14:18:12
1066567|423649|656062,OC - Created - Other,OC - Created - Evidence of course completion,28/2/2019 14:20:47
1066567|423649|656062,Release Offer,Release Offer,28/2/2019 14:21:58
1055664|407826|632529,Assessment Outcome - Successful,Assessment Outcome - Successful,1/2/2019 16:20:11
1055664|407826|632529,Create Offer,Create Offer,1/2/2019 16:20:29
1055664|407826|632529,Release Offer,Release Offer,1/2/2019 16:21:24
1093825|474478|728083,Assessment Outcome - Successful,Assessment Outcome - Successful,9/8/2019 16:34:40
1093825|474478|728083,Create Offer,Create Offer,9/8/2019 16:34:46
1093825|474478|728083,OC - Created - Other,OC - Created - Evidence of course completion,9/8/2019 16:35:11
1093825|474478|728083,Release Offer,Release Offer,9/8/2019 16:35:14
1118206|536446|821073,Assessment Outcome - Successful,Assessment Outcome - Successful,14/1/2020 14:36:37
1118206|536446|821073,Create Offer,Create Offer,14/1/2020 14:37:00
1118206|536446|821073,Release Offer,Release Offer,14/1/2020 14:37:30
1027948|369454|576473,Assessment Outcome - Successful,Assessment Outcome - Successful,4/10/2018 12:27:15
1027948|369454|576473,Create Offer,Create Offer,4/10/2018 12:27:26
1027948|369454|576473,Release Offer,Release Offer,4/10/2018 12:40:52
1057924|411040|637329,Assessment Outcome - Successful,Assessment Outcome - Successful,1/2/2019 17:00:24
1057924|411040|637329,Create Offer,Create Offer,1/2/2019 17:00:29
1057924|411040|637329,Release Offer,Release Offer,1/2/2019 17:00:50
1015878|474683|728350,Assessment Outcome - Successful,Assessment Outcome - Successful,23/5/2019 9:38:58
1015878|474683|728350,Create Offer,Create Offer,23/5/2019 9:39:02
1015878|474683|728350,Release Offer,Release Offer,23/5/2019 9:43:36
800226|366510|571873,Assessment Outcome - Successful,Assessment Outcome - Successful,4/7/2018 15:10:48
800226|366510|571873,Create Offer,Create Offer,4/7/2018 15:10:58
800226|366510|571873,OC - Created - Other,OC - Created - Evidence of course completion,4/7/2018 15:11:53
800226|366510|571873,Release Offer,Release Offer,4/7/2018 15:12:53
1073575|433659|671498,Assessment Outcome - Successful,Assessment Outcome - Successful,8/3/2019 16:30:31
1073575|433659|671498,Create Offer,Create Offer,8/3/2019 16:30:41
1073575|433659|671498,OC - Created - Other,OC - Created - Evidence of course completion,8/3/2019 16:31:52
1073575|433659|671498,Release Offer,Release Offer,8/3/2019 16:32:58
1110298|479069|734886,Assessment Outcome - Successful,Assessment Outcome - Successful,17/5/2019 12:29:54
1110298|479069|734886,Create Offer,Create Offer,17/5/2019 12:30:14
1110298|479069|734886,Release Offer,Release Offer,17/5/2019 12:31:32
1014019|379428|591132,Assessment Outcome - Successful,Assessment Outcome - Successful,7/9/2018 15:17:08
1014019|379428|591132,Create Offer,Create Offer,7/9/2018 15:17:22
1014019|379428|591132,Release Offer,Release Offer,7/9/2018 15:19:07
1004023|347918|543110,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2018 10:39:18
1004023|347918|543110,Create Offer,Create Offer,28/5/2018 10:39:36
1004023|347918|543110,OC - Created - Other,OC - Created - Evidence of course completion,28/5/2018 10:40:56
1004023|347918|543110,Release Offer,Release Offer,28/5/2018 10:46:02
1115131|486806|747435,Assessment Outcome - Successful,Assessment Outcome - Successful,27/6/2019 14:01:54
1115131|486806|747435,Create Offer,Create Offer,27/6/2019 14:02:01
1115131|486806|747435,Release Offer,Release Offer,27/6/2019 14:03:54
979937|314049|497483,Assessment Outcome - Successful,Assessment Outcome - Successful,1/2/2018 14:42:11
979937|314049|497483,Create Offer,Create Offer,1/2/2018 14:42:22
979937|314049|497483,OC - Created - Other,OC - Created - Evidence of course completion,1/2/2018 14:43:40
979937|314049|497483,OC - Created - Other,OC - Created - English language requirements,1/2/2018 14:43:46
979937|314049|497483,OC - Created - Other,OC - Created - Evidence of course completion,1/2/2018 14:45:29
979937|314049|497483,Release Offer,Release Offer,1/2/2018 14:46:55
1040100|384938|599532,Assessment Outcome - Successful,Assessment Outcome - Successful,27/9/2018 12:39:52
1040100|384938|599532,Create Offer,Create Offer,27/9/2018 12:40:01
1040100|384938|599532,OC - Created - Other,OC - Created - Evidence of course completion,27/9/2018 12:43:33
1040100|384938|599532,Release Offer,Release Offer,27/9/2018 12:44:59
1098995|466192|716193,Assessment Outcome - Successful,Assessment Outcome - Successful,16/5/2019 12:57:48
1098995|466192|716193,Create Offer,Create Offer,16/5/2019 12:57:58
1098995|466192|716193,Release Offer,Release Offer,16/5/2019 12:59:08
1056995|409843|635626,Assessment Outcome - Successful,Assessment Outcome - Successful,22/2/2019 16:51:34
1056995|409843|635626,Create Offer,Create Offer,22/2/2019 16:51:40
1056995|409843|635626,OC - Created - Other,OC - Created - Evidence of course completion,22/2/2019 16:52:17
1056995|409843|635626,Release Offer,Release Offer,22/2/2019 16:54:33
1043305|389028|605840,Assessment Outcome - Successful,Assessment Outcome - Successful,2/11/2018 10:05:11
1043305|389028|605840,Create Offer,Create Offer,2/11/2018 10:05:18
1043305|389028|605840,OC - Created - Other,OC - Created - Evidence of course completion,2/11/2018 10:05:52
1043305|389028|605840,Release Offer,Release Offer,2/11/2018 10:07:27
1072714|449488|690829,Assessment Outcome - Successful,Assessment Outcome - Successful,11/4/2019 12:30:05
1072714|449488|690829,Create Offer,Create Offer,11/4/2019 12:30:13
1072714|449488|690829,Release Offer,Release Offer,11/4/2019 12:31:17
1097506|464360|713300,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 12:20:22
1097506|464360|713300,Create Offer,Create Offer,10/5/2019 12:20:36
1097506|464360|713300,OC - Created - Other,OC - Created - Evidence of course completion,10/5/2019 12:21:09
1097506|464360|713300,Release Offer,Release Offer,10/5/2019 12:22:07
1153580|538002|823394,Assessment Outcome - Successful,Assessment Outcome - Successful,26/11/2019 15:17:13
1153580|538002|823394,Create Offer,Create Offer,26/11/2019 15:17:21
1153580|538002|823394,Release Offer,Release Offer,26/11/2019 15:31:34
1140494|518219|794694,Assessment Outcome - Successful,Assessment Outcome - Successful,24/10/2019 12:58:55
1140494|518219|794694,Create Offer,Create Offer,24/10/2019 12:59:04
1140494|518219|794694,Release Offer,Release Offer,24/10/2019 13:04:50
1142578|521129|799057,Assessment Outcome - Successful,Assessment Outcome - Successful,5/11/2019 16:44:58
1142578|521129|799057,Create Offer,Create Offer,5/11/2019 16:45:07
1142578|521129|799057,Release Offer,Release Offer,5/11/2019 16:46:16
1049091|396507|617030,Assessment Outcome - Successful,Assessment Outcome - Successful,16/1/2019 15:48:02
1049091|396507|617030,Create Offer,Create Offer,16/1/2019 15:48:23
1049091|396507|617030,OC - Created - Other,OC - Created - Evidence of course completion,16/1/2019 15:49:54
1136518|512510|786190,Assessment Outcome - Successful,Assessment Outcome - Successful,31/10/2019 16:40:35
1136518|512510|786190,Create Offer,Create Offer,31/10/2019 16:40:46
1136518|512510|786190,OC - Created - Other,OC - Created - Evidence of course completion,31/10/2019 16:42:09
1136518|512510|786190,Release Offer,Release Offer,31/10/2019 16:43:37
999902|399943|621519,Assessment Outcome - Successful,Assessment Outcome - Successful,13/11/2018 12:36:59
999902|399943|621519,Create Offer,Create Offer,13/11/2018 12:37:12
999902|399943|621519,Release Offer,Release Offer,13/11/2018 12:38:14
1152594|536788|821556,Assessment Outcome - Successful,Assessment Outcome - Successful,15/11/2019 9:22:04
1152594|536788|821556,Create Offer,Create Offer,15/11/2019 9:22:09
1152594|536788|821556,Release Offer,Release Offer,15/11/2019 9:23:50
1069020|426898|661500,Assessment Outcome - Successful,Assessment Outcome - Successful,28/2/2019 14:42:50
1069020|426898|661500,Create Offer,Create Offer,28/2/2019 14:43:07
1069020|426898|661500,OC - Created - Other,OC - Created - Evidence of course completion,28/2/2019 14:44:17
1069020|426898|661500,Release Offer,Release Offer,28/2/2019 14:45:19
1088123|451712|694220,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 15:13:37
1088123|451712|694220,Create Offer,Create Offer,10/5/2019 15:13:44
1088123|451712|694220,Release Offer,Release Offer,10/5/2019 15:15:50
1089798|454095|697793,Assessment Outcome - Successful,Assessment Outcome - Successful,29/3/2019 11:48:46
1089798|454095|697793,Create Offer,Create Offer,29/3/2019 11:48:57
1089798|454095|697793,Release Offer,Release Offer,29/3/2019 11:50:07
1087113|450603|692613,Assessment Outcome - Successful,Assessment Outcome - Successful,10/4/2019 12:28:32
1087113|450603|692613,Create Offer,Create Offer,10/4/2019 12:28:41
1087113|450603|692613,OC - Created - Other,OC - Created - Evidence of course completion,10/4/2019 12:32:41
1087113|450603|692613,Release Offer,Release Offer,10/4/2019 12:36:21
1054373|407327|631750,Assessment Outcome - Successful,Assessment Outcome - Successful,20/2/2019 11:54:34
1054373|407327|631750,Create Offer,Create Offer,20/2/2019 11:54:45
1054373|407327|631750,Release Offer,Release Offer,20/2/2019 11:56:17
1015193|380055|592066,Assessment Outcome - Successful,Assessment Outcome - Successful,23/8/2018 15:34:46
1015193|380055|592066,Create Offer,Create Offer,23/8/2018 15:34:55
1015193|380055|592066,Release Offer,Release Offer,23/8/2018 15:38:13
959807|432670|669989,Assessment Outcome - Successful,Assessment Outcome - Successful,21/2/2019 16:22:47
959807|432670|669989,Create Offer,Create Offer,21/2/2019 16:22:57
959807|432670|669989,Release Offer,Release Offer,21/2/2019 16:24:58
1061877|416909|646313,Assessment Outcome - Successful,Assessment Outcome - Successful,19/2/2019 14:04:47
1061877|416909|646313,Create Offer,Create Offer,19/2/2019 14:04:53
1061877|416909|646313,Release Offer,Release Offer,19/2/2019 14:07:09
1038839|383364|597055,Assessment Outcome - Successful,Assessment Outcome - Successful,19/9/2018 14:52:57
1038839|383364|597055,Create Offer,Create Offer,19/9/2018 14:53:08
1038839|383364|597055,OC - Created - Other,OC - Created - Evidence of course completion,19/9/2018 14:53:39
1038839|383364|597055,Release Offer,Release Offer,19/9/2018 14:53:53
1053879|405410|628811,Assessment Outcome - Successful,Assessment Outcome - Successful,20/2/2019 15:46:57
1053879|405410|628811,Create Offer,Create Offer,20/2/2019 15:47:02
1053879|405410|628811,Release Offer,Release Offer,20/2/2019 15:48:15
1019403|393225|612108,Assessment Outcome - Successful,Assessment Outcome - Successful,28/11/2018 15:50:16
1019403|393225|612108,Create Offer,Create Offer,28/11/2018 15:50:26
1019403|393225|612108,OC - Created - Other,OC - Created - Evidence of course completion,28/11/2018 15:51:27
1019403|393225|612108,Put Assessment On-Hold,Put Assessment On-Hold,28/11/2018 15:54:00
1019403|393225|612108,Release Assessment Hold,Release Assessment Hold,11/12/2018 10:38:59
1019403|393225|612108,Assessment Decision - No Decision,Assessment Decision - No Decision,11/12/2018 10:44:43
1019403|393225|612108,Put Assessment On-Hold,Put Assessment On-Hold,11/12/2018 10:45:49
1019403|393225|612108,Release Assessment Hold,Release Assessment Hold,18/12/2018 14:59:11
1019403|393225|612108,OC - Not Satisfied - Other,OC - Not Satisfied - Evidence of course completion,20/12/2018 14:39:28
1019403|393225|612108,Release Offer,Release Offer,21/12/2018 15:13:04
1073739|433478|671240,Assessment Outcome - Successful,Assessment Outcome - Successful,10/4/2019 11:32:37
1073739|433478|671240,Create Offer,Create Offer,10/4/2019 11:32:47
1073739|433478|671240,OC - Created - Other,OC - Created - Evidence of course completion,10/4/2019 11:34:26
1073739|433478|671240,Release Offer,Release Offer,10/4/2019 11:38:45
1021186|360587|562121,Assessment Outcome - Successful,Assessment Outcome - Successful,19/10/2018 12:21:47
1021186|360587|562121,Create Offer,Create Offer,19/10/2018 12:21:53
1021186|360587|562121,Release Offer,Release Offer,19/10/2018 12:23:29
1115115|484708|743883,Assessment Outcome - Successful,Assessment Outcome - Successful,9/8/2019 12:48:20
1115115|484708|743883,Create Offer,Create Offer,9/8/2019 12:48:58
1115115|484708|743883,Release Offer,Release Offer,9/8/2019 12:53:22
900456|509227|781368,Assessment Outcome - Successful,Assessment Outcome - Successful,10/10/2019 16:15:48
900456|509227|781368,Create Offer,Create Offer,10/10/2019 16:16:13
900456|509227|781368,Release Offer,Release Offer,10/10/2019 16:44:48
1028010|369525|576578,Assessment Outcome - Successful,Assessment Outcome - Successful,18/7/2018 13:00:04
1028010|369525|576578,Create Offer,Create Offer,18/7/2018 13:00:12
1028010|369525|576578,Release Offer,Release Offer,18/7/2018 13:03:59
1038084|382402|595616,Assessment Outcome - Successful,Assessment Outcome - Successful,9/10/2018 11:06:56
1038084|382402|595616,Create Offer,Create Offer,9/10/2018 11:07:09
1038084|382402|595616,OC - Created - Other,OC - Created - Evidence of course completion,9/10/2018 11:07:41
1038084|382402|595616,Release Offer,Release Offer,9/10/2018 11:10:41
988634|389800|606978,Assessment Outcome - Successful,Assessment Outcome - Successful,30/1/2019 14:55:45
988634|389800|606978,Create Offer,Create Offer,30/1/2019 14:55:49
988634|389800|606978,OC - Created - Other,OC - Created - Evidence of course completion,30/1/2019 14:57:01
988634|389800|606978,Release Offer,Release Offer,30/1/2019 14:58:24
1026063|367076|572787,Assessment Outcome - Successful,Assessment Outcome - Successful,31/8/2018 15:28:18
1026063|367076|572787,Create Offer,Create Offer,31/8/2018 15:28:27
1026063|367076|572787,Release Offer,Release Offer,31/8/2018 15:33:51
1091567|456582|701143,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 10:48:36
1091567|456582|701143,Create Offer,Create Offer,10/5/2019 10:49:03
1091567|456582|701143,Release Offer,Release Offer,10/5/2019 11:18:22
813087|395728|615863,Assessment Outcome - Successful,Assessment Outcome - Successful,18/12/2018 15:26:45
813087|395728|615863,Create Offer,Create Offer,18/12/2018 15:26:56
813087|395728|615863,OC - Created - Other,OC - Created - Evidence of course completion,18/12/2018 15:27:14
813087|395728|615863,Release Offer,Release Offer,18/12/2018 15:27:38
932793|234504|373728,Assessment Outcome - Successful,Assessment Outcome - Successful,15/6/2017 11:44:39
932793|234504|373728,Create Offer,Create Offer,15/6/2017 11:44:44
932793|234504|373728,OC - Created - Other,OC - Created - Evidence of course completion,15/6/2017 11:47:01
932793|234504|373728,Release Offer,Release Offer,15/6/2017 11:59:23
1070088|428538|663885,Assessment Outcome - Successful,Assessment Outcome - Successful,8/3/2019 14:22:37
1070088|428538|663885,Create Offer,Create Offer,8/3/2019 14:22:45
1070088|428538|663885,OC - Created - Other,OC - Created - Evidence of course completion,8/3/2019 14:27:00
1070088|428538|663885,Release Offer,Release Offer,8/3/2019 14:29:18
1099196|466463|716617,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 10:37:01
1099196|466463|716617,Create Offer,Create Offer,11/5/2019 10:37:07
1099196|466463|716617,Release Offer,Release Offer,11/5/2019 10:41:26
1104735|472875|725740,Assessment Outcome - Successful,Assessment Outcome - Successful,31/5/2019 15:16:02
1104735|472875|725740,Create Offer,Create Offer,31/5/2019 15:16:11
1104735|472875|725740,Release Offer,Release Offer,31/5/2019 15:17:11
1071291|430262|666458,Assessment Outcome - Successful,Assessment Outcome - Successful,8/3/2019 16:22:37
1071291|430262|666458,Create Offer,Create Offer,8/3/2019 16:22:45
1071291|430262|666458,OC - Created - Other,OC - Created - Evidence of course completion,8/3/2019 16:23:26
1071291|430262|666458,Release Offer,Release Offer,8/3/2019 16:25:02
1141930|520289|797820,Assessment Outcome - Successful,Assessment Outcome - Successful,28/10/2019 16:53:55
1141930|520289|797820,Create Offer,Create Offer,28/10/2019 16:54:01
1141930|520289|797820,OC - Created - Other,OC - Created - Evidence of course completion,28/10/2019 16:54:16
1141930|520289|797820,Release Offer,Release Offer,28/10/2019 16:55:10
1073807|433613|671437,Assessment Outcome - Successful,Assessment Outcome - Successful,25/3/2019 16:33:38
1073807|433613|671437,Create Offer,Create Offer,25/3/2019 16:33:45
1073807|433613|671437,Release Offer,Release Offer,25/3/2019 16:36:22
1051707|400898|623036,Assessment Outcome - Successful,Assessment Outcome - Successful,7/11/2018 14:55:36
1051707|400898|623036,Create Offer,Create Offer,7/11/2018 14:55:49
1051707|400898|623036,Release Offer,Release Offer,7/11/2018 14:58:31
1113959|483340|741636,Assessment Outcome - Successful,Assessment Outcome - Successful,14/6/2019 12:11:58
1113959|483340|741636,Create Offer,Create Offer,14/6/2019 12:12:06
1113959|483340|741636,Release Offer,Release Offer,14/6/2019 12:13:35
1152207|535979|820361,Assessment Outcome - Successful,Assessment Outcome - Successful,14/1/2020 13:40:03
1152207|535979|820361,Create Offer,Create Offer,14/1/2020 13:40:09
1152207|535979|820361,Release Offer,Release Offer,14/1/2020 13:40:23
1071045|482313|739981,Assessment Outcome - Successful,Assessment Outcome - Successful,14/6/2019 11:58:03
1071045|482313|739981,Create Offer,Create Offer,14/6/2019 11:58:12
1071045|482313|739981,Release Offer,Release Offer,18/6/2019 9:17:27
890297|432163|669240,Assessment Outcome - Successful,Assessment Outcome - Successful,24/12/2018 11:56:12
890297|432163|669240,Create Offer,Create Offer,24/12/2018 11:56:21
890297|432163|669240,Release Offer,Release Offer,24/12/2018 11:58:04
1131509|505953|776414,Assessment Outcome - Successful,Assessment Outcome - Successful,24/9/2019 15:42:05
1131509|505953|776414,Create Offer,Create Offer,24/9/2019 15:42:13
1131509|505953|776414,Release Offer,Release Offer,24/9/2019 15:43:36
1038523|386634|602089,Assessment Outcome - Successful,Assessment Outcome - Successful,13/9/2018 16:22:03
1038523|386634|602089,Create Offer,Create Offer,13/9/2018 16:22:12
1038523|386634|602089,OC - Created - Other,OC - Created - Evidence of course completion,13/9/2018 16:22:47
1038523|386634|602089,Release Offer,Release Offer,13/9/2018 16:23:35
1046971|393746|612851,Assessment Outcome - Successful,Assessment Outcome - Successful,11/1/2019 12:09:59
1046971|393746|612851,Create Offer,Create Offer,11/1/2019 12:10:13
1046971|393746|612851,OC - Created - Other,OC - Created - Evidence of course completion,11/1/2019 12:11:56
1046971|393746|612851,Release Offer,Release Offer,11/1/2019 12:16:41
1144387|523569|802565,Assessment Outcome - Successful,Assessment Outcome - Successful,31/10/2019 16:37:58
1144387|523569|802565,Create Offer,Create Offer,31/10/2019 16:38:03
1144387|523569|802565,Release Offer,Release Offer,31/10/2019 16:41:08
1045234|391439|609442,Assessment Outcome - Successful,Assessment Outcome - Successful,11/4/2019 11:50:01
1045234|391439|609442,Create Offer,Create Offer,11/4/2019 11:50:08
1045234|391439|609442,OC - Created - Other,OC - Created - Evidence of course completion,11/4/2019 11:51:28
1045234|391439|609442,Release Offer,Release Offer,11/4/2019 11:54:48
926573|225693|359607,Assessment Outcome - Successful,Assessment Outcome - Successful,8/5/2017 15:31:02
926573|225693|359607,Create Offer,Create Offer,8/5/2017 15:31:09
926573|225693|359607,OC - Created - Other,OC - Created - Evidence of course completion,8/5/2017 15:32:00
926573|225693|359607,Release Offer,Release Offer,8/5/2017 15:32:42
981607|309829|490965,Assessment Outcome - Successful,Assessment Outcome - Successful,11/4/2018 10:20:32
981607|309829|490965,Create Offer,Create Offer,11/4/2018 10:20:41
981607|309829|490965,OC - Created - Other,OC - Created - Evidence of course completion,11/4/2018 10:24:17
981607|309829|490965,Release Offer,Release Offer,11/4/2018 10:24:30
1046914|393664|612742,Assessment Outcome - Successful,Assessment Outcome - Successful,18/1/2019 16:49:57
1046914|393664|612742,Create Offer,Create Offer,18/1/2019 16:50:00
1046914|393664|612742,Release Offer,Release Offer,18/1/2019 16:56:10
1016690|359190|559844,Assessment Outcome - Successful,Assessment Outcome - Successful,12/7/2018 10:35:54
1016690|359190|559844,Create Offer,Create Offer,12/7/2018 10:36:02
1016690|359190|559844,Release Offer,Release Offer,12/7/2018 10:39:14
1014580|352557|550036,Assessment Outcome - Successful,Assessment Outcome - Successful,7/6/2018 15:18:21
1014580|352557|550036,Create Offer,Create Offer,7/6/2018 15:18:30
1014580|352557|550036,Release Offer,Release Offer,7/6/2018 15:19:22
1143001|521690|799874,Assessment Outcome - Successful,Assessment Outcome - Successful,13/1/2020 16:19:39
1143001|521690|799874,Create Offer,Create Offer,13/1/2020 16:19:46
1143001|521690|799874,OC - Created - Other,OC - Created - Evidence of course completion,13/1/2020 16:20:33
1143001|521690|799874,Release Offer,Release Offer,13/1/2020 16:22:02
1093360|459658|752261,Assessment Outcome - Successful,Assessment Outcome - Successful,11/6/2019 15:18:39
1093360|459658|752261,Create Offer,Create Offer,11/6/2019 15:18:54
1093360|459658|752261,Release Offer,Release Offer,11/6/2019 15:22:47
1140301|517952|794281,Assessment Outcome - Successful,Assessment Outcome - Successful,31/10/2019 13:22:53
1140301|517952|794281,Create Offer,Create Offer,31/10/2019 13:22:58
1140301|517952|794281,AR - Created - Other,AR - Created - Evidence of course completion,31/10/2019 13:24:10
1140301|517952|794281,Release Offer,Release Offer,31/10/2019 13:24:22
1029050|439704|679935,Assessment Outcome - Successful,Assessment Outcome - Successful,12/4/2019 15:27:18
1029050|439704|679935,Create Offer,Create Offer,12/4/2019 15:27:31
1029050|439704|679935,Put Assessment On-Hold,Put Assessment On-Hold,12/4/2019 15:32:18
1029050|439704|679935,Assessment Decision - No Decision,Assessment Decision - No Decision,12/4/2019 15:32:36
1029050|439704|679935,Release Assessment Hold,Release Assessment Hold,26/4/2019 9:12:49
1029050|439704|679935,Release Offer,Release Offer,26/4/2019 9:14:20
1135868|511583|784818,Assessment Outcome - Successful,Assessment Outcome - Successful,22/10/2019 17:03:45
1135868|511583|784818,Create Offer,Create Offer,22/10/2019 17:03:56
1135868|511583|784818,Release Offer,Release Offer,22/10/2019 17:04:58
1057774|410870|637094,Assessment Outcome - Successful,Assessment Outcome - Successful,6/3/2019 14:54:23
1057774|410870|637094,Create Offer,Create Offer,6/3/2019 14:54:38
1057774|410870|637094,OC - Created - Other,OC - Created - Evidence of course completion,6/3/2019 14:55:03
1057774|410870|637094,Release Offer,Release Offer,6/3/2019 14:55:19
1092090|457310|702323,Assessment Outcome - Successful,Assessment Outcome - Successful,5/4/2019 15:52:33
1092090|457310|702323,Create Offer,Create Offer,5/4/2019 15:52:39
1092090|457310|702323,OC - Created - Other,OC - Created - Evidence of course completion,5/4/2019 15:55:44
1092090|457310|702323,Release Offer,Release Offer,5/4/2019 15:57:58
1066732|423852|656329,Assessment Outcome - Successful,Assessment Outcome - Successful,22/2/2019 14:54:55
1066732|423852|656329,Create Offer,Create Offer,22/2/2019 14:55:09
1066732|423852|656329,OC - Created - Other,OC - Created - Evidence of course completion,22/2/2019 14:55:54
1066732|423852|656329,Release Offer,Release Offer,22/2/2019 14:57:41
1100500|468066|718970,Assessment Outcome - Successful,Assessment Outcome - Successful,23/5/2019 9:45:43
1100500|468066|718970,Assessment Decision - Qualified,Assessment Decision - Qualified,23/5/2019 9:45:43
1100500|468066|718970,Create Offer,Create Offer,23/5/2019 9:45:49
1100500|468066|718970,OC - Created - Other,OC - Created - Evidence of course completion,23/5/2019 9:46:11
1100500|468066|718970,Release Offer,Release Offer,23/5/2019 9:47:15
1057588|411218|637610,Assessment Outcome - Successful,Assessment Outcome - Successful,14/3/2019 15:35:36
1057588|411218|637610,Create Offer,Create Offer,14/3/2019 15:35:44
1057588|411218|637610,Release Offer,Release Offer,14/3/2019 15:38:09
889889|515323|790266,Assessment Outcome - Successful,Assessment Outcome - Successful,2/10/2019 11:57:09
889889|515323|790266,Create Offer,Create Offer,2/10/2019 11:57:25
889889|515323|790266,Release Offer,Release Offer,2/10/2019 12:01:42
1134299|509684|782004,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 12:05:37
1134299|509684|782004,Create Offer,Create Offer,12/10/2019 12:05:44
1134299|509684|782004,Release Offer,Release Offer,12/10/2019 12:08:25
825735|377742|588626,Assessment Outcome - Successful,Assessment Outcome - Successful,16/10/2018 14:44:00
825735|377742|588626,Create Offer,Create Offer,16/10/2018 14:44:12
825735|377742|588626,OC - Created - Other,OC - Created - Evidence of course completion,16/10/2018 14:45:16
825735|377742|588626,Release Offer,Release Offer,16/10/2018 14:46:12
1066445|423508|655863,Assessment Outcome - Successful,Assessment Outcome - Successful,30/5/2019 15:41:57
1066445|423508|655863,Create Offer,Create Offer,30/5/2019 15:42:07
1066445|423508|655863,OC - Created - Other,OC - Created - Evidence of course completion,30/5/2019 15:42:50
1066445|423508|655863,Release Offer,Release Offer,30/5/2019 15:43:43
1041497|386649|602110,Assessment Outcome - Successful,Assessment Outcome - Successful,21/9/2018 17:10:42
1041497|386649|602110,Create Offer,Create Offer,21/9/2018 17:10:52
