CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
911963|555408|849431,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,10/12/2019 10:32:25
911963|555408|849431,Release Triage Hold,Release Triage Hold,10/12/2019 10:32:31
911963|555408|849431,Send for Assessment,Send for Assessment,10/12/2019 10:32:35
911963|555408|849431,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2019 12:12:19
911963|555408|849431,Assessment Decision - Qualified,Assessment Decision - Qualified,12/12/2019 15:09:14
911963|555408|849431,Assessment Outcome - Successful,Assessment Outcome - Successful,12/12/2019 15:11:46
1055874|410921|637163,Send for Assessment,Send for Assessment,29/11/2018 16:32:18
1055874|410921|637163,Back to Triage,Back to Triage,4/12/2018 16:54:43
1055874|410921|637163,Send for Assessment,Send for Assessment,5/12/2018 12:09:42
1055874|410921|637163,Back to Triage,Back to Triage,5/12/2018 13:26:17
1055874|410921|637163,AR - Created - further information,AR - Created - Further information (1),5/12/2018 13:29:21
1055874|410921|637163,Put Triage On-Hold,Put Triage On-Hold,5/12/2018 13:30:48
1055874|410921|637163,AR - Satisfied - further information,AR - Satisfied - Further information (1),7/12/2018 10:36:39
1055874|410921|637163,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),7/12/2018 10:45:45
1055874|410921|637163,Release Triage Hold,Release Triage Hold,7/12/2018 10:46:43
1055874|410921|637163,Send for Assessment,Send for Assessment,7/12/2018 10:47:52
1055874|410921|637163,Put Assessment On-Hold,Put Assessment On-Hold,10/12/2018 10:25:17
1055874|410921|637163,Release Assessment Hold,Release Assessment Hold,12/12/2018 15:19:28
1055874|410921|637163,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,12/12/2018 15:23:50
1055874|410921|637163,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,12/12/2018 15:24:00
1055874|410921|637163,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,12/12/2018 15:24:09
913464|536729|821477,Send for Assessment,Send for Assessment,20/11/2019 16:12:38
913464|536729|821477,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 12:28:23
913464|536729|821477,Assessment Outcome - Successful,Assessment Outcome - Successful,23/1/2020 13:03:45
1114278|517564|793713,Send for Assessment,Send for Assessment,25/9/2019 10:54:33
1114278|517564|793713,Assessment Decision - No Decision,Assessment Decision - No Decision,8/10/2019 16:17:31
1114278|517564|793713,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,25/10/2019 14:14:01
1114278|517564|793713,Assessment Outcome - Successful,Assessment Outcome - Successful,1/11/2019 12:46:32
1120211|548391|839391,Send for Assessment,Send for Assessment,25/11/2019 12:00:32
1120211|548391|839391,Assessment Decision - Qualified,Assessment Decision - Qualified,25/11/2019 12:21:11
1143637|529629|811073,Send for Assessment,Send for Assessment,21/10/2019 11:03:55
1143637|529629|811073,Assessment Decision - Qualified,Assessment Decision - Qualified,2/11/2019 15:24:39
1143637|529629|811073,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,14/12/2019 4:30:26
1143637|529629|811073,OC - Created - Other,OC - Created - Evidence of course completion,14/12/2019 15:40:22
1143637|529629|811073,Assessment Outcome - Successful,Assessment Outcome - Successful,14/12/2019 15:41:31
634301|555004|848855,Send for Assessment,Send for Assessment,12/12/2019 15:15:15
1072760|432332|669504,Send for Assessment,Send for Assessment,22/2/2019 8:17:55
1072760|432332|669504,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),22/2/2019 10:29:32
1072760|432332|669504,Assessment Decision - Qualified,Assessment Decision - Qualified,28/2/2019 13:08:19
1072760|432332|669504,Acacdemic - Assessment Decision - No Decision,Acacdemic - Assessment Decision - No Decision,12/4/2019 20:17:24
1072760|432332|669504,Assessment Decision - Qualified,Assessment Decision - Qualified,16/5/2019 10:30:35
1072760|432332|669504,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,17/5/2019 20:07:07
1072760|432332|669504,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,20/5/2019 15:00:50
914036|523110|801895,Send for Assessment,Send for Assessment,14/10/2019 11:33:13
914036|523110|801895,Assessment Decision - Qualified,Assessment Decision - Qualified,31/10/2019 16:26:50
914036|523110|801895,Assessment Outcome - Successful,Assessment Outcome - Successful,1/11/2019 13:13:21
1048850|400539|622480,Send for Assessment,Send for Assessment,10/10/2018 10:42:03
1048850|400539|622480,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),10/10/2018 10:42:38
1048850|400539|622480,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,14/10/2018 21:59:37
1048850|400539|622480,End My Assessment,End My Assessment,14/10/2018 21:59:51
1048850|400539|622480,Assessment Outcome - Successful,Assessment Outcome - Successful,16/10/2018 11:20:18
1098500|465602|715262,Send for Assessment,Send for Assessment,9/6/2019 11:25:43
1098500|465602|715262,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,3/7/2019 13:13:28
1098500|465602|715262,OC - Created - Other,OC - Created - Evidence of course completion,10/7/2019 15:07:37
1098500|465602|715262,Assessment Outcome - Successful,Assessment Outcome - Successful,10/7/2019 15:10:06
1130311|504490|774220,Send for Assessment,Send for Assessment,8/10/2019 11:38:00
1130311|504490|774220,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),8/10/2019 11:42:04
1130311|504490|774220,Assessment Decision - Qualified,Assessment Decision - Qualified,8/10/2019 14:42:35
1130311|504490|774220,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,11/10/2019 15:06:33
1130311|504490|774220,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,12/10/2019 16:13:36
757038|516000|791279,Send for Assessment,Send for Assessment,13/12/2019 13:11:00
757038|516000|791279,Assessment Decision - Qualified,Assessment Decision - Qualified,18/12/2019 12:24:21
757038|516000|791279,Assessment Decision - No Decision,Assessment Decision - No Decision,18/12/2019 12:26:25
757038|516000|791279,Assessment Decision - Qualified,Assessment Decision - Qualified,18/12/2019 12:31:42
757038|516000|791279,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,18/12/2019 17:53:37
757038|516000|791279,Assessment Outcome - Successful,Assessment Outcome - Successful,24/12/2019 10:27:07
747333|386468|601853,Send for Assessment,Send for Assessment,22/11/2018 14:59:11
747333|386468|601853,Assessment Decision - Qualified,Assessment Decision - Qualified,1/12/2018 11:07:11
747333|386468|601853,Assessment Outcome - Successful,Assessment Outcome - Successful,3/12/2018 16:38:31
1142723|521364|799413,Send for Assessment,Send for Assessment,1/10/2019 9:47:53
1142723|521364|799413,Assessment Decision - Qualified,Assessment Decision - Qualified,12/10/2019 16:18:53
1142723|521364|799413,Put Assessment On-Hold,Put Assessment On-Hold,12/10/2019 16:24:24
797494|474357|727907,Send for Assessment,Send for Assessment,15/4/2019 17:20:14
797494|474357|727907,Assessment Decision - Qualified,Assessment Decision - Qualified,6/5/2019 10:29:07
797494|474357|727907,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 12:48:01
1062988|418618|648836,Send for Assessment,Send for Assessment,14/11/2018 15:08:18
1062988|418618|648836,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Systems),14/11/2018 15:08:53
1062988|418618|648836,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,28/11/2018 9:17:36
1062988|418618|648836,End My Assessment,End My Assessment,28/11/2018 9:17:41
1062988|418618|648836,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,13/12/2018 10:02:23
837745|549991|841570,Send for Assessment,Send for Assessment,22/11/2019 13:21:08
837745|549991|841570,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 13:09:17
837745|549991|841570,Assessment Outcome - Successful,Assessment Outcome - Successful,5/12/2019 12:41:29
1024154|364455|568297,Send for Assessment,Send for Assessment,12/6/2018 17:06:03
1024154|364455|568297,Assessment Decision - Qualified,Assessment Decision - Qualified,25/6/2018 15:39:48
1024154|364455|568297,Assessment Decision - Qualified,Assessment Decision - Qualified,25/6/2018 15:41:03
1024154|364455|568297,Assessment Outcome - Successful,Assessment Outcome - Successful,26/6/2018 16:54:10
1053132|404224|627134,Send for Assessment,Send for Assessment,17/10/2018 16:15:19
1053132|404224|627134,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,17/10/2018 16:15:34
1061506|430556|666836,Send for Assessment,Send for Assessment,15/1/2019 8:05:47
1061506|430556|666836,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,5/3/2019 12:28:21
1061506|430556|666836,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,5/3/2019 12:28:44
587691|404925|628140,Send for Assessment,Send for Assessment,18/10/2018 11:22:38
587691|404925|628140,Assessment Decision - Qualified,Assessment Decision - Qualified,24/10/2018 16:26:39
587691|404925|628140,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,30/10/2018 16:12:10
587691|404925|628140,Assessment Outcome - Successful,Assessment Outcome - Successful,8/12/2018 11:43:15
1096715|463760|712360,Send for Assessment,Send for Assessment,15/4/2019 10:51:57
1096715|463760|712360,Assessment Decision - No Decision,Assessment Decision - No Decision,21/5/2019 16:06:37
1096715|463760|712360,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,21/5/2019 16:17:50
834013|382611|595914,Send for Assessment,Send for Assessment,13/11/2018 15:35:54
834013|382611|595914,Assessment Decision - Qualified,Assessment Decision - Qualified,27/11/2018 12:33:27
834013|382611|595914,Assessment Outcome - Successful,Assessment Outcome - Successful,28/11/2018 16:15:47
831240|394811|614429,Send for Assessment,Send for Assessment,26/9/2018 13:40:50
831240|394811|614429,Assessment Decision - Qualified,Assessment Decision - Qualified,27/9/2018 15:49:04
831240|394811|614429,Assessment Outcome - Successful,Assessment Outcome - Successful,2/10/2018 10:17:55
832824|479370|735295,Send for Assessment,Send for Assessment,8/5/2019 14:41:37
832824|479370|735295,Assessment Decision - Qualified,Assessment Decision - Qualified,11/5/2019 13:20:12
832824|479370|735295,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 14:52:57
747295|555244|849191,Send for Assessment,Send for Assessment,2/12/2019 10:50:06
747295|555244|849191,Assessment Decision - Qualified,Assessment Decision - Qualified,19/12/2019 9:47:51
747295|555244|849191,Assessment Outcome - Successful,Assessment Outcome - Successful,19/12/2019 13:38:31
815248|512916|786805,Send for Assessment,Send for Assessment,19/11/2019 10:56:08
815248|512916|786805,Assessment Decision - Qualified,Assessment Decision - Qualified,29/11/2019 13:44:00
815248|512916|786805,Assessment Outcome - Successful,Assessment Outcome - Successful,29/11/2019 13:44:00
693199|467284|717839,Send for Assessment,Send for Assessment,18/3/2019 13:51:29
693199|467284|717839,Assessment Decision - Qualified,Assessment Decision - Qualified,2/4/2019 16:07:20
693199|467284|717839,Assessment Decision - No Decision,Assessment Decision - No Decision,2/4/2019 16:07:50
693199|467284|717839,End My Assessment,End My Assessment,3/4/2019 8:02:52
693199|467284|717839,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,25/4/2019 1:25:48
693199|467284|717839,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 15:31:26
832839|419620|650339,Send for Assessment,Send for Assessment,22/11/2018 15:21:48
832839|419620|650339,Assessment Outcome - Ineligible / Withdrawn,Assessment Outcome - Ineligible / Withdrawn,25/1/2019 12:05:01
833694|394128|613412,Send for Assessment,Send for Assessment,26/9/2018 14:24:42
833694|394128|613412,Assessment Decision - Qualified,Assessment Decision - Qualified,13/10/2018 15:54:52
833694|394128|613412,Assessment Outcome - Successful,Assessment Outcome - Successful,25/10/2018 13:16:16
825634|400029|621640,Send for Assessment,Send for Assessment,15/10/2018 14:14:05
825634|400029|621640,Assessment Decision - Qualified,Assessment Decision - Qualified,28/10/2018 15:52:27
825634|400029|621640,Assessment Decision - No Decision,Assessment Decision - No Decision,28/10/2018 15:53:09
825634|400029|621640,Assessment Decision - No Decision,Assessment Decision - No Decision,29/10/2018 16:08:07
825634|400029|621640,Put Assessment On-Hold,Put Assessment On-Hold,29/10/2018 16:09:43
825634|400029|621640,Release Assessment Hold,Release Assessment Hold,1/11/2018 10:18:45
825634|400029|621640,Assessment Decision - No Decision,Assessment Decision - No Decision,1/11/2018 10:19:08
825634|400029|621640,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,1/11/2018 10:19:25
831945|548078|838955,Send for Assessment,Send for Assessment,26/11/2019 13:39:09
831945|548078|838955,Assessment Decision - No Decision,Assessment Decision - No Decision,11/12/2019 10:17:54
831945|548078|838955,Put Assessment On-Hold,Put Assessment On-Hold,11/12/2019 10:18:15
833184|496300|762211,Send for Assessment,Send for Assessment,25/7/2019 15:42:31
833184|496300|762211,Assessment Decision - Qualified,Assessment Decision - Qualified,1/8/2019 12:38:09
833184|496300|762211,Assessment Outcome - Successful,Assessment Outcome - Successful,14/8/2019 15:44:07
831417|505710|776072,Send for Assessment,Send for Assessment,22/11/2019 10:53:10
831417|505710|776072,Assessment Decision - Qualified,Assessment Decision - Qualified,26/11/2019 10:14:23
831417|505710|776072,Assessment Outcome - Successful,Assessment Outcome - Successful,26/11/2019 10:49:26
1102768|491949|755778,Send for Assessment,Send for Assessment,31/7/2019 12:40:14
1102768|491949|755778,Assessment Decision - Qualified,Assessment Decision - Qualified,31/7/2019 15:36:12
1102768|491949|755778,Assessment Decision - Qualified,Assessment Decision - Qualified,31/7/2019 15:37:40
1102768|491949|755778,Acacdemic - Assessment Decision - Not Qualified,Acacdemic - Assessment Decision - Not Qualified,16/8/2019 23:02:46
1102768|491949|755778,Assessment Decision - No Decision,Assessment Decision - No Decision,22/8/2019 11:47:15
1102768|491949|755778,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,22/8/2019 14:05:25
1165102|555549|849654,Send for Assessment,Send for Assessment,2/12/2019 11:08:04
1165102|555549|849654,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),2/12/2019 11:38:31
1165102|555549|849654,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,2/12/2019 11:38:38
1165102|555549|849654,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,18/12/2019 15:09:01
1165102|555549|849654,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,18/12/2019 15:09:01
832280|391978|610234,Send for Assessment,Send for Assessment,26/9/2018 14:00:11
832280|391978|610234,Back to Triage,Back to Triage,26/9/2018 14:00:32
832280|391978|610234,Put Triage On-Hold,Put Triage On-Hold,26/9/2018 14:00:48
832280|391978|610234,Release Triage Hold,Release Triage Hold,18/10/2018 16:20:55
832280|391978|610234,Send for Assessment,Send for Assessment,18/10/2018 16:21:06
832280|391978|610234,Assessment Decision - Qualified,Assessment Decision - Qualified,19/10/2018 11:18:49
832025|427108|661852,Send for Assessment,Send for Assessment,30/11/2018 11:22:40
832025|427108|661852,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,18/12/2018 16:34:04
1130720|504955|774909,Send for Assessment,Send for Assessment,9/9/2019 13:26:07
1130720|504955|774909,Put Assessment On-Hold,Put Assessment On-Hold,11/9/2019 12:09:17
1130720|504955|774909,Release Assessment Hold,Release Assessment Hold,21/10/2019 13:35:24
1130720|504955|774909,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,22/10/2019 11:47:37
841439|394471|613928,Send for Assessment,Send for Assessment,26/9/2018 15:30:33
841439|394471|613928,Assessment Decision - Qualified,Assessment Decision - Qualified,13/10/2018 15:19:15
841439|394471|613928,Assessment Decision - Qualified,Assessment Decision - Qualified,13/10/2018 15:20:00
841439|394471|613928,Assessment Outcome - Successful,Assessment Outcome - Successful,18/10/2018 11:23:44
587512|529394|810715,Send for Assessment,Send for Assessment,22/11/2019 9:34:49
587512|529394|810715,Assessment Decision - Qualified,Assessment Decision - Qualified,26/11/2019 15:33:35
587512|529394|810715,Assessment Outcome - Successful,Assessment Outcome - Successful,26/11/2019 15:36:41
812227|355343|554012,Send for Assessment,Send for Assessment,16/4/2018 12:06:02
812227|355343|554012,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,27/4/2018 11:45:04
812227|355343|554012,Assessment Decision - No Decision,Assessment Decision - No Decision,27/4/2018 12:08:51
812227|355343|554012,Put Assessment On-Hold,Put Assessment On-Hold,8/5/2018 12:17:50
812227|355343|554012,Assessment Decision - No Decision,Assessment Decision - No Decision,5/6/2018 16:15:58
812227|355343|554012,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,8/6/2018 9:21:56
812227|355343|554012,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,8/6/2018 9:22:22
812227|355343|554012,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,8/6/2018 9:23:16
320420|427975|663092,Send for Assessment,Send for Assessment,3/12/2018 12:41:49
320420|427975|663092,Assessment Decision - Qualified,Assessment Decision - Qualified,8/12/2018 12:40:11
320420|427975|663092,Assessment Decision - No Decision,Assessment Decision - No Decision,18/12/2018 16:41:06
320420|427975|663092,End My Assessment,End My Assessment,19/12/2018 10:29:18
320420|427975|663092,Assessment Decision - No Decision,Assessment Decision - No Decision,19/12/2018 16:58:13
320420|427975|663092,Put Assessment On-Hold,Put Assessment On-Hold,19/12/2018 16:58:39
320420|427975|663092,Assessment Decision - No Decision,Assessment Decision - No Decision,4/1/2019 10:51:01
320420|427975|663092,Assessment Decision - No Decision,Assessment Decision - No Decision,4/1/2019 11:55:56
320420|427975|663092,Assessment Decision - No Decision,Assessment Decision - No Decision,4/1/2019 11:56:25
320420|427975|663092,Release Assessment Hold,Release Assessment Hold,18/1/2019 10:48:53
320420|427975|663092,Assessment Decision - Qualified,Assessment Decision - Qualified,18/1/2019 10:49:35
320420|427975|663092,Assessment Decision - Qualified,Assessment Decision - Qualified,18/1/2019 10:49:50
320420|427975|663092,Assessment Outcome - Successful,Assessment Outcome - Successful,18/1/2019 10:51:50
762124|407331|631754,Send for Assessment,Send for Assessment,22/11/2018 11:45:15
762124|407331|631754,Assessment Decision - Qualified,Assessment Decision - Qualified,23/11/2018 9:18:57
762124|407331|631754,Assessment Decision - Qualified,Assessment Decision - Qualified,23/11/2018 9:20:29
762124|407331|631754,OC - Created - Other,OC - Created - Evidence of course completion,23/11/2018 9:22:08
762124|407331|631754,Assessment Outcome - Successful,Assessment Outcome - Successful,23/11/2018 9:23:17
831989|427122|661878,Send for Assessment,Send for Assessment,30/11/2018 11:18:34
831989|427122|661878,Put Assessment On-Hold,Put Assessment On-Hold,5/12/2018 12:57:08
831989|427122|661878,Assessment Decision - Qualified,Assessment Decision - Qualified,5/12/2018 12:58:40
831989|427122|661878,Assessment Decision - No Decision,Assessment Decision - No Decision,11/12/2018 12:30:55
831989|427122|661878,Release Assessment Hold,Release Assessment Hold,11/12/2018 12:31:29
831989|427122|661878,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2018 12:34:15
831989|427122|661878,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2018 12:45:09
831989|427122|661878,Acacdemic - Assessment Decision - Qualified,Acacdemic - Assessment Decision - Qualified,17/12/2018 17:08:52
831989|427122|661878,Assessment Decision - No Decision,Assessment Decision - No Decision,7/1/2019 12:22:12
831989|427122|661878,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),7/1/2019 14:18:07
831989|427122|661878,Assessment Outcome - Successful,Assessment Outcome - Successful,9/1/2019 15:08:38
1097111|463896|712589,Send for Assessment,Send for Assessment,26/3/2019 8:46:15
1097111|463896|712589,Assessment Decision - Qualified,Assessment Decision - Qualified,15/5/2019 10:59:21
1097111|463896|712589,Assessment Decision - Qualified,Assessment Decision - Qualified,15/5/2019 10:59:49
1097111|463896|712589,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,30/5/2019 15:14:59
817708|392801|611464,Send for Assessment,Send for Assessment,18/9/2018 11:24:05
817708|392801|611464,Assessment Decision - Qualified,Assessment Decision - Qualified,26/9/2018 10:58:59
817708|392801|611464,Assessment Decision - Qualified,Assessment Decision - Qualified,26/9/2018 11:07:48
817708|392801|611464,Assessment Decision - Qualified,Assessment Decision - Qualified,26/9/2018 11:16:49
817708|392801|611464,Assessment Decision - Qualified,Assessment Decision - Qualified,26/9/2018 11:24:03
817708|392801|611464,Assessment Outcome - Successful,Assessment Outcome - Successful,27/9/2018 12:46:21
832148|384129|598243,Send for Assessment,Send for Assessment,23/8/2018 13:17:09
832148|384129|598243,Assessment Decision - Qualified,Assessment Decision - Qualified,28/8/2018 9:51:56
832148|384129|598243,OC - Created - Other,OC - Created - Evidence of course completion,4/9/2018 11:08:40
832148|384129|598243,Assessment Outcome - Successful,Assessment Outcome - Successful,4/9/2018 11:09:00
761806|412800|639910,Send for Assessment,Send for Assessment,27/11/2018 11:47:18
761806|412800|639910,Assessment Decision - Qualified,Assessment Decision - Qualified,30/11/2018 12:09:14
761806|412800|639910,Assessment Outcome - Successful,Assessment Outcome - Successful,3/12/2018 13:20:11
760981|409781|635532,Send for Assessment,Send for Assessment,27/11/2018 16:23:07
760981|409781|635532,Assessment Decision - Qualified,Assessment Decision - Qualified,1/12/2018 16:33:27
760981|409781|635532,Assessment Decision - No Decision,Assessment Decision - No Decision,7/12/2018 14:11:54
760981|409781|635532,Assessment Decision - No Decision,Assessment Decision - No Decision,10/12/2018 12:15:17
760981|409781|635532,Put Assessment On-Hold,Put Assessment On-Hold,10/12/2018 12:15:39
760981|409781|635532,Assessment Decision - No Decision,Assessment Decision - No Decision,12/12/2018 15:22:58
760981|409781|635532,Release Assessment Hold,Release Assessment Hold,12/12/2018 15:33:23
760981|409781|635532,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,12/12/2018 15:37:09
760981|409781|635532,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,12/12/2018 15:37:21
760981|409781|635532,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,12/12/2018 15:37:56
914400|543087|831087,Send for Assessment,Send for Assessment,6/11/2019 13:55:10
914400|543087|831087,Assessment Decision - Qualified,Assessment Decision - Qualified,8/11/2019 15:23:03
914400|543087|831087,Assessment Outcome - Successful,Assessment Outcome - Successful,8/11/2019 16:21:39
551017|366660|572144,Send for Assessment,Send for Assessment,12/6/2018 11:05:39
551017|366660|572144,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,12/6/2018 13:58:22
551017|366660|572144,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/6/2018 13:58:22
551017|366660|572144,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,15/6/2018 12:46:30
551017|366660|572144,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,15/6/2018 14:18:44
910385|544535|833643,Send for Assessment,Send for Assessment,14/11/2019 15:44:22
910385|544535|833643,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,20/11/2019 14:58:05
910385|544535|833643,Assessment Outcome - Successful,Assessment Outcome - Successful,21/11/2019 14:30:28
911560|543736|832321,Send for Assessment,Send for Assessment,19/11/2019 11:30:48
911560|543736|832321,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 11:50:55
911560|543736|832321,Assessment Outcome - Successful,Assessment Outcome - Successful,5/12/2019 12:32:45
746857|377876|588882,Send for Assessment,Send for Assessment,3/8/2018 11:23:10
746857|377876|588882,Assessment Decision - Qualified,Assessment Decision - Qualified,3/8/2018 16:31:37
746857|377876|588882,End My Assessment,End My Assessment,7/8/2018 16:02:04
746857|377876|588882,Assessment Decision - Qualified,Assessment Decision - Qualified,8/8/2018 9:18:19
746857|377876|588882,Assessment Outcome - Successful,Assessment Outcome - Successful,10/8/2018 16:18:24
997472|552300|844944,Send for Assessment,Send for Assessment,2/12/2019 11:19:59
997472|552300|844944,Assessment Outcome - Higher Preference Successful,Assessment Outcome - Higher Preference Successful,12/12/2019 14:04:18
986806|427279|662119,Send for Assessment,Send for Assessment,30/11/2018 11:34:44
986806|427279|662119,Put Assessment On-Hold,Put Assessment On-Hold,30/11/2018 15:58:02
986806|427279|662119,Release Assessment Hold,Release Assessment Hold,13/9/2019 15:33:34
986806|427279|662119,Back to Triage,Back to Triage,17/9/2019 9:48:02
986806|427279|662119,Send for Assessment,Send for Assessment,19/9/2019 9:08:22
986806|427279|662119,Back to Triage,Back to Triage,23/9/2019 9:25:33
986806|427279|662119,Send for Assessment,Send for Assessment,25/9/2019 8:02:47
986806|427279|662119,Put Assessment On-Hold,Put Assessment On-Hold,2/10/2019 10:34:08
1155892|545007|834408,Send for Assessment,Send for Assessment,13/11/2019 16:45:34
1155892|545007|834408,Put Assessment On-Hold,Put Assessment On-Hold,22/11/2019 10:04:16
830789|382112|595171,Send for Assessment,Send for Assessment,15/10/2018 16:56:41
830789|382112|595171,Assessment Decision - Qualified,Assessment Decision - Qualified,28/10/2018 14:17:12
830789|382112|595171,Assessment Decision - No Decision,Assessment Decision - No Decision,28/10/2018 14:17:38
830789|382112|595171,Assessment Outcome - Successful,Assessment Outcome - Successful,4/12/2018 14:13:07
912355|545760|835575,Send for Assessment,Send for Assessment,22/11/2019 14:51:24
912355|545760|835575,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 10:20:19
912355|545760|835575,Assessment Decision - Qualified,Assessment Decision - Qualified,4/12/2019 12:20:18
912355|545760|835575,OC - Created - Other,OC - Created - Evidence of course completion,4/12/2019 12:21:13
912355|545760|835575,Assessment Outcome - Successful,Assessment Outcome - Successful,4/12/2019 12:21:59
917077|515026|789835,Send for Assessment,Send for Assessment,12/9/2019 8:59:04
917077|515026|789835,Assessment Decision - Qualified,Assessment Decision - Qualified,13/9/2019 13:35:54
917077|515026|789835,Assessment Decision - Qualified,Assessment Decision - Qualified,20/9/2019 12:03:59
917077|515026|789835,OC - Created - Other,OC - Created - Evidence of course completion,10/10/2019 17:09:31
917077|515026|789835,Assessment Outcome - Successful,Assessment Outcome - Successful,10/10/2019 17:10:22
1161377|549881|841416,Send for Assessment,Send for Assessment,26/11/2019 13:22:29
1161377|549881|841416,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,17/12/2019 12:49:09
1069136|427814|662830,Send for Assessment,Send for Assessment,14/12/2018 10:28:29
1069136|427814|662830,Assessment Decision - Qualified,Assessment Decision - Qualified,19/12/2018 10:27:07
1069136|427814|662830,Assessment Outcome - Successful,Assessment Outcome - Successful,3/1/2019 16:37:20
915093|554216|847705,Send for Assessment,Send for Assessment,2/12/2019 11:50:01
915093|554216|847705,Assessment Decision - Qualified,Assessment Decision - Qualified,11/12/2019 12:08:20
915093|554216|847705,Assessment Outcome - Successful,Assessment Outcome - Successful,14/12/2019 11:47:14
766486|357227|556884,Send for Assessment,Send for Assessment,4/5/2018 10:57:34
766486|357227|556884,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,4/5/2018 16:35:24
766486|357227|556884,Assessment Decision - Not Qualified,Assessment Decision - Not Qualified,7/5/2018 16:41:40
766486|357227|556884,Assessment Outcome - Not Successful,Assessment Outcome - Not Successful,12/5/2018 18:36:10
904888|559723|856364,Send for Assessment,Send for Assessment,13/12/2019 12:07:47
904888|559723|856364,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,7/1/2020 14:00:48
904888|559723|856364,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,7/1/2020 14:00:57
904888|559723|856364,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,7/1/2020 14:01:05
904888|559723|856364,Assessment Decision - Qualified,Assessment Decision - Qualified,8/1/2020 14:01:04
