CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
1056911|417015|646465,Release Offer,Release Offer,4/12/2018 16:31:24
1056911|417015|646465,Accept,Accept,7/12/2018 17:44:27
1025305|366531|571922,Release Offer,Release Offer,18/7/2018 10:39:48
1025305|366531|571922,Assessment Decision - No Decision,Assessment Decision - No Decision,18/7/2018 10:40:53
1025305|366531|571922,Assessment Decision - No Decision,Assessment Decision - No Decision,18/7/2018 11:07:37
1025305|366531|571922,End My Assessment,End My Assessment,1/8/2018 9:38:33
1025305|366531|571922,Assessment Decision - No Decision,Assessment Decision - No Decision,1/8/2018 9:57:32
1025305|366531|571922,Decline,Decline,15/9/2018 13:21:07
1116512|486416|746788,Release Offer,Release Offer,4/6/2019 12:03:26
1116512|486416|746788,Accept,Accept,10/6/2019 18:48:17
1075305|437160|675799,Release Offer,Release Offer,26/3/2019 16:00:47
1075305|437160|675799,Decline,Decline,24/6/2019 23:46:09
1045292|395605|615665,Release Offer,Release Offer,7/12/2018 13:38:11
1179697|573960|874171,Release Offer,Release Offer,24/1/2020 16:05:11
1179697|573960|874171,Accept,Accept,27/1/2020 19:57:15
1077299|440564|681102,Release Offer,Release Offer,12/2/2019 8:12:58
1077299|440564|681102,Defer,Defer,25/3/2019 11:07:29
1094186|460098|706687,Release Offer,Release Offer,11/5/2019 11:21:35
1064973|420801|652109,Release Offer,Release Offer,20/2/2019 14:42:30
1064973|420801|652109,Accept,Accept,20/2/2019 18:57:04
958145|268178|427378,Release Offer,Release Offer,12/9/2017 16:15:26
958145|268178|427378,Manage Acceptance,Manage Acceptance,19/9/2017 21:51:27
958145|268178|427378,Accept,Accept,19/9/2017 21:51:27
1113797|483123|741281,Release Offer,Release Offer,28/5/2019 12:38:06
1113797|483123|741281,Accept,Accept,29/5/2019 20:51:47
1023596|363705|567084,Release Offer,Release Offer,4/7/2018 12:28:30
1023596|363705|567084,Accept,Accept,14/7/2018 17:41:02
1113932|483313|741599,Release Offer,Release Offer,24/5/2019 14:44:13
1113932|483313|741599,Defer,Defer,14/7/2019 23:54:49
1111795|503247|772407,Release Offer,Release Offer,12/10/2019 16:23:30
1111795|503247|772407,Accept,Accept,23/10/2019 19:59:40
1033983|377298|587978,Release Offer,Release Offer,6/8/2018 16:24:18
972422|400054|621668,Release Offer,Release Offer,7/12/2018 13:51:40
1021829|361369|563371,Release Offer,Release Offer,15/6/2018 15:20:02
1041587|386786|602292,Release Offer,Release Offer,12/10/2018 12:04:51
1041587|386786|602292,Accept,Accept,13/12/2018 15:26:04
1008291|344923|538678,Release Offer,Release Offer,16/3/2018 16:01:33
1008291|344923|538678,Accept,Accept,6/2/2019 3:22:48
1050718|398720|620149,Release Offer,Release Offer,4/4/2019 14:12:52
1050718|398720|620149,Defer,Defer,8/4/2019 5:01:57
1093614|459356|705552,Release Offer,Release Offer,31/5/2019 11:48:48
1093614|459356|705552,Accept,Accept,26/6/2019 17:57:55
1124743|501279|769447,Release Offer,Release Offer,12/10/2019 13:25:37
1124743|501279|769447,Decline,Decline,6/11/2019 22:22:23
760917|549247|840467,Release Offer,Release Offer,30/1/2020 15:19:11
760917|549247|840467,Accept,Accept,30/1/2020 16:12:10
1164668|554728|848470,Release Offer,Release Offer,17/12/2019 14:00:17
1164668|554728|848470,Accept,Accept,25/1/2020 9:27:58
1086364|448364|689547,Release Offer,Release Offer,10/5/2019 14:18:04
1086364|448364|689547,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),17/5/2019 14:16:36
961605|274057|436445,Release Offer,Release Offer,16/11/2017 15:39:16
1094392|460391|707157,Release Offer,Release Offer,30/5/2019 15:32:35
982801|348906|544484,Release Offer,Release Offer,31/5/2018 11:42:45
982801|348906|544484,Defer,Defer,1/6/2018 10:15:45
855738|481191|738122,Release Offer,Release Offer,28/5/2019 9:20:38
855738|481191|738122,Accept,Accept,7/6/2019 23:01:49
1132012|506654|777406,Release Offer,Release Offer,12/10/2019 11:24:44
1132012|506654|777406,Accept,Accept,14/1/2020 12:20:54
1034446|377904|588943,Release Offer,Release Offer,20/9/2018 10:00:33
1034446|377904|588943,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,29/10/2018 14:57:54
1034446|377904|588943,Accept,Accept,19/12/2018 22:07:49
925926|416065|645076,Release Offer,Release Offer,23/11/2018 15:33:55
925926|416065|645076,OC - Reviewed - Other,OC - Reviewed - English language requirements,6/2/2019 15:02:04
1023660|451888|694464,Release Offer,Release Offer,13/2/2019 9:37:27
1112544|482220|739792,Release Offer,Release Offer,23/5/2019 16:47:05
1112544|482220|739792,Accept,Accept,1/6/2019 17:19:49
1032525|375569|585384,Release Offer,Release Offer,14/8/2018 9:48:12
1032525|375569|585384,Accept,Accept,14/8/2018 21:56:12
735247|392945|611679,Release Offer,Release Offer,19/11/2018 11:10:21
735247|392945|611679,Accept,Accept,2/1/2019 17:02:56
1028266|369880|577147,Release Offer,Release Offer,15/8/2018 10:19:02
1028266|369880|577147,OC - Satisfied - Other,OC - Satisfied - Evidence of course completion,27/8/2018 13:29:28
1028266|369880|577147,Accept,Accept,25/1/2019 11:58:37
945793|418162|648125,Release Offer,Release Offer,3/12/2018 16:23:55
945793|418162|648125,Decline,Decline,25/2/2019 14:47:53
886776|417211|646765,Release Offer,Release Offer,9/1/2019 11:38:28
886776|417211|646765,Decline,Decline,9/2/2019 18:35:00
1104905|473108|726077,Release Offer,Release Offer,11/6/2019 15:29:34
1089818|454140|697858,Release Offer,Release Offer,26/2/2019 12:20:42
1089818|454140|697858,Accept,Accept,4/7/2019 17:44:21
1040150|384987|599608,Release Offer,Release Offer,12/10/2018 10:27:27
982703|311743|493733,Release Offer,Release Offer,21/12/2017 16:17:43
982703|311743|493733,Manage Acceptance,Manage Acceptance,17/1/2018 12:07:42
982703|311743|493733,Accept,Accept,17/1/2018 12:07:42
813767|478572|734181,Release Offer,Release Offer,28/5/2019 14:06:30
813767|478572|734181,Decline,Decline,28/5/2019 21:17:18
1076747|476620|731205,Release Offer,Release Offer,28/5/2019 16:01:50
1076747|476620|731205,Assessment Decision - Qualified,Assessment Decision - Qualified,18/6/2019 13:22:01
1076747|476620|731205,Assessment Decision - Qualified,Assessment Decision - Qualified,18/6/2019 13:23:35
1076747|476620|731205,Assessment Decision - Qualified,Assessment Decision - Qualified,18/6/2019 13:24:23
1076747|476620|731205,Accept,Accept,10/7/2019 22:56:56
1051435|400572|622536,Release Offer,Release Offer,23/10/2018 9:31:01
1051435|400572|622536,Accept,Accept,1/11/2018 19:10:53
1091807|456907|701632,Release Offer,Release Offer,21/5/2019 15:07:06
1077871|514419|788956,Release Offer,Release Offer,2/11/2019 11:46:26
1077871|514419|788956,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),5/11/2019 9:42:13
1077871|514419|788956,Manage Acceptance,Manage Acceptance,6/11/2019 15:14:53
1077871|514419|788956,Accept,Accept,6/11/2019 15:14:53
1117605|488390|749984,Release Offer,Release Offer,14/6/2019 12:51:09
1117605|488390|749984,Accept,Accept,8/7/2019 19:03:30
1023330|363366|566519,Release Offer,Release Offer,25/6/2018 14:16:16
1023330|363366|566519,Accept,Accept,27/6/2018 16:54:40
646614|368974|575718,Release Offer,Release Offer,5/7/2018 12:08:56
646614|368974|575718,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),13/9/2018 15:18:43
903597|379818|591703,Release Offer,Release Offer,16/8/2018 13:29:42
903597|379818|591703,Accept,Accept,9/9/2018 9:04:56
1151280|534643|818234,Release Offer,Release Offer,9/1/2020 12:07:27
1151280|534643|818234,Accept,Accept,13/1/2020 14:04:45
1112743|481938|739342,Release Offer,Release Offer,6/8/2019 15:09:16
1112743|481938|739342,Accept,Accept,6/8/2019 17:32:31
1054060|410058|635915,Release Offer,Release Offer,18/12/2018 12:22:35
1054060|410058|635915,OC - Satisfied - Other,OC - Satisfied - English language requirements,11/1/2019 14:21:59
939534|414919|643183,Release Offer,Release Offer,10/12/2018 10:07:21
939534|414919|643183,Decline,Decline,13/12/2018 19:32:22
1030385|372914|581495,Release Offer,Release Offer,10/8/2018 12:34:05
1150349|533218|815876,Release Offer,Release Offer,2/11/2019 17:15:56
1150349|533218|815876,Accept,Accept,3/11/2019 9:34:19
1161800|550469|858702,Release Offer,Release Offer,19/12/2019 17:21:22
