CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME,time_used_str,time_used_second
1072159|431460|668181,Create Offer,Create Offer,20/3/2019 14:13:58,0 days 0 hours 2 minutes 9 seconds,129.0
1072159|431460|668181,Release Offer,Release Offer,20/3/2019 14:16:07,NA,0.0
374924|439273|679201,Assessment Outcome - Successful,Assessment Outcome - Successful,24/5/2019 14:51:05,0 days 0 hours 0 minutes 9 seconds,9.0
374924|439273|679201,Create Offer,Create Offer,24/5/2019 14:51:14,0 days 0 hours 1 minutes 13 seconds,73.0
374924|439273|679201,Release Offer,Release Offer,24/5/2019 14:52:27,NA,0.0
1028321|369941|577244,Assessment Outcome - Successful,Assessment Outcome - Successful,28/6/2018 16:32:51,0 days 0 hours 0 minutes 11 seconds,11.0
1028321|369941|577244,Create Offer,Create Offer,28/6/2018 16:33:02,0 days 0 hours 2 minutes 37 seconds,157.0
1028321|369941|577244,Release Offer,Release Offer,28/6/2018 16:35:39,NA,0.0
1089995|480573|737193,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 16:44:51,0 days 0 hours 0 minutes 8 seconds,8.0
1089995|480573|737193,Create Offer,Create Offer,11/5/2019 16:44:59,0 days 0 hours 1 minutes 44 seconds,104.0
1089995|480573|737193,Release Offer,Release Offer,11/5/2019 16:46:43,NA,0.0
1055583|407992|632784,Assessment Outcome - Successful,Assessment Outcome - Successful,25/3/2019 11:54:25,0 days 0 hours 0 minutes 15 seconds,15.0
1055583|407992|632784,Create Offer,Create Offer,25/3/2019 11:54:40,0 days 0 hours 4 minutes 30 seconds,270.0
1055583|407992|632784,Release Offer,Release Offer,25/3/2019 11:59:10,NA,0.0
936837|426251|660503,Assessment Outcome - Successful,Assessment Outcome - Successful,4/1/2019 13:51:13,0 days 0 hours 0 minutes 7 seconds,7.0
936837|426251|660503,Create Offer,Create Offer,4/1/2019 13:51:20,0 days 0 hours 2 minutes 5 seconds,125.0
936837|426251|660503,Release Offer,Release Offer,4/1/2019 13:53:25,NA,0.0
1069538|432183|669267,Assessment Outcome - Successful,Assessment Outcome - Successful,27/2/2019 10:22:28,0 days 0 hours 0 minutes 13 seconds,13.0
1069538|432183|669267,Create Offer,Create Offer,27/2/2019 10:22:41,0 days 0 hours 5 minutes 30 seconds,330.0
1069538|432183|669267,Release Offer,Release Offer,27/2/2019 10:28:11,NA,0.0
1125242|497408|763842,Assessment Outcome - Successful,Assessment Outcome - Successful,28/10/2019 13:21:38,0 days 0 hours 2 minutes 12 seconds,132.0
1125242|497408|763842,OC - Created - Other,OC - Created - Evidence of course completion,28/10/2019 13:23:50,0 days 0 hours 2 minutes 13 seconds,133.0
1125242|497408|763842,Release Offer,Release Offer,28/10/2019 13:26:03,NA,0.0
835493|381885|594816,Assessment Outcome - Successful,Assessment Outcome - Successful,23/8/2018 15:42:55,0 days 0 hours 0 minutes 10 seconds,10.0
835493|381885|594816,Create Offer,Create Offer,23/8/2018 15:43:05,0 days 0 hours 3 minutes 56 seconds,236.0
835493|381885|594816,OC - Created - Other,OC - Created - Evidence of course completion,23/8/2018 15:47:01,0 days 0 hours 3 minutes 18 seconds,198.0
835493|381885|594816,Release Offer,Release Offer,23/8/2018 15:50:19,NA,0.0
1108816|477683|732826,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 17:09:04,0 days 0 hours 0 minutes 14 seconds,14.0
1108816|477683|732826,Create Offer,Create Offer,28/5/2019 17:09:18,0 days 0 hours 1 minutes 17 seconds,77.0
1108816|477683|732826,Release Offer,Release Offer,28/5/2019 17:10:35,NA,0.0
1019820|360156|561476,Assessment Outcome - Successful,Assessment Outcome - Successful,17/9/2018 10:54:46,0 days 0 hours 0 minutes 15 seconds,15.0
1019820|360156|561476,Create Offer,Create Offer,17/9/2018 10:55:01,0 days 0 hours 6 minutes 8 seconds,368.0
1019820|360156|561476,Release Offer,Release Offer,17/9/2018 11:01:09,NA,0.0
1048920|406016|629731,Assessment Outcome - Successful,Assessment Outcome - Successful,1/11/2018 14:18:18,0 days 0 hours 0 minutes 9 seconds,9.0
1048920|406016|629731,Create Offer,Create Offer,1/11/2018 14:18:27,0 days 0 hours 4 minutes 10 seconds,250.0
1048920|406016|629731,Release Offer,Release Offer,1/11/2018 14:22:37,NA,0.0
1166685|557494|853107,Assessment Outcome - Successful,Assessment Outcome - Successful,30/1/2020 9:23:02,0 days 0 hours 0 minutes 16 seconds,16.0
1166685|557494|853107,Create Offer,Create Offer,30/1/2020 9:23:18,0 days 0 hours 1 minutes 47 seconds,107.0
1166685|557494|853107,OC - Created - Other,OC - Created - Evidence of course completion,30/1/2020 9:25:05,0 days 0 hours 1 minutes 28 seconds,88.0
1166685|557494|853107,Release Offer,Release Offer,30/1/2020 9:26:33,NA,0.0
391484|440820|681505,Assessment Outcome - Successful,Assessment Outcome - Successful,23/1/2019 16:44:54,0 days 0 hours 0 minutes 14 seconds,14.0
391484|440820|681505,Create Offer,Create Offer,23/1/2019 16:45:08,0 days 0 hours 1 minutes 11 seconds,71.0
391484|440820|681505,Release Offer,Release Offer,23/1/2019 16:46:19,NA,0.0
1125321|497557|764055,Assessment Outcome - Successful,Assessment Outcome - Successful,8/1/2020 11:27:43,0 days 0 hours 0 minutes 16 seconds,16.0
1125321|497557|764055,Create Offer,Create Offer,8/1/2020 11:27:59,0 days 0 hours 2 minutes 39 seconds,159.0
1125321|497557|764055,Release Offer,Release Offer,8/1/2020 11:30:38,NA,0.0
1154919|540111|826548,Assessment Outcome - Successful,Assessment Outcome - Successful,21/11/2019 13:07:47,0 days 0 hours 0 minutes 12 seconds,12.0
1154919|540111|826548,Create Offer,Create Offer,21/11/2019 13:07:59,0 days 0 hours 0 minutes 58 seconds,58.0
1154919|540111|826548,Release Offer,Release Offer,21/11/2019 13:08:57,NA,0.0
1075271|436095|674437,Assessment Outcome - Successful,Assessment Outcome - Successful,25/3/2019 16:53:06,0 days 0 hours 0 minutes 14 seconds,14.0
1075271|436095|674437,Create Offer,Create Offer,25/3/2019 16:53:20,0 days 0 hours 3 minutes 16 seconds,196.0
1075271|436095|674437,Release Offer,Release Offer,25/3/2019 16:56:36,NA,0.0
502030|95557|149167,Assessment Outcome - Successful,Assessment Outcome - Successful,26/4/2016 16:06:32,0 days 0 hours 0 minutes 8 seconds,8.0
502030|95557|149167,Create Offer,Create Offer,26/4/2016 16:06:40,0 days 0 hours 20 minutes 44 seconds,1244.0
502030|95557|149167,Release Offer,Release Offer,26/4/2016 16:27:24,NA,0.0
1039638|385698|600699,Assessment Outcome - Successful,Assessment Outcome - Successful,19/10/2018 15:24:14,0 days 0 hours 0 minutes 10 seconds,10.0
1039638|385698|600699,Create Offer,Create Offer,19/10/2018 15:24:24,0 days 0 hours 2 minutes 35 seconds,155.0
1039638|385698|600699,Release Offer,Release Offer,19/10/2018 15:26:59,NA,0.0
743304|471313|736176,Assessment Outcome - Successful,Assessment Outcome - Successful,23/5/2019 12:45:41,0 days 0 hours 0 minutes 8 seconds,8.0
743304|471313|736176,Create Offer,Create Offer,23/5/2019 12:45:49,0 days 0 hours 0 minutes 23 seconds,23.0
743304|471313|736176,Release Offer,Release Offer,23/5/2019 12:46:12,NA,0.0
1101040|468693|719818,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 17:34:11,0 days 0 hours 0 minutes 10 seconds,10.0
1101040|468693|719818,Create Offer,Create Offer,11/5/2019 17:34:21,0 days 0 hours 0 minutes 31 seconds,31.0
1101040|468693|719818,Release Offer,Release Offer,11/5/2019 17:34:52,NA,0.0
667528|467229|717747,Assessment Outcome - Successful,Assessment Outcome - Successful,17/4/2019 10:04:44,0 days 0 hours 0 minutes 13 seconds,13.0
667528|467229|717747,Create Offer,Create Offer,17/4/2019 10:04:57,13 days 5 hours 32 minutes 39 seconds,1143159.0
667528|467229|717747,AR - Satisfied - Other,AR - Satisfied - English language requirements,30/4/2019 15:37:36,0 days 0 hours 0 minutes 13 seconds,13.0
667528|467229|717747,AR - Satisfied - further information,AR - Satisfied - Further information (1),30/4/2019 15:37:49,0 days 0 hours 0 minutes 39 seconds,39.0
667528|467229|717747,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,30/4/2019 15:38:28,0 days 0 hours 8 minutes 8 seconds,488.0
667528|467229|717747,Release Offer,Release Offer,30/4/2019 15:46:36,NA,0.0
1002271|337186|527523,Assessment Outcome - Successful,Assessment Outcome - Successful,23/4/2018 17:07:29,0 days 0 hours 0 minutes 14 seconds,14.0
1002271|337186|527523,Create Offer,Create Offer,23/4/2018 17:07:43,0 days 0 hours 2 minutes 56 seconds,176.0
1002271|337186|527523,Release Offer,Release Offer,23/4/2018 17:10:39,NA,0.0
1088165|451767|694294,Assessment Outcome - Successful,Assessment Outcome - Successful,5/2/2019 15:39:42,0 days 0 hours 0 minutes 15 seconds,15.0
1088165|451767|694294,Create Offer,Create Offer,5/2/2019 15:39:57,0 days 0 hours 1 minutes 55 seconds,115.0
1088165|451767|694294,Release Offer,Release Offer,5/2/2019 15:41:52,NA,0.0
1167760|559579|856156,Assessment Outcome - Successful,Assessment Outcome - Successful,7/1/2020 15:57:02,0 days 0 hours 0 minutes 15 seconds,15.0
1167760|559579|856156,Create Offer,Create Offer,7/1/2020 15:57:17,0 days 0 hours 1 minutes 55 seconds,115.0
1167760|559579|856156,Release Offer,Release Offer,7/1/2020 15:59:12,NA,0.0
1132166|507800|779193,Assessment Outcome - Successful,Assessment Outcome - Successful,10/10/2019 14:57:15,0 days 0 hours 0 minutes 16 seconds,16.0
1132166|507800|779193,Create Offer,Create Offer,10/10/2019 14:57:31,0 days 0 hours 0 minutes 45 seconds,45.0
1132166|507800|779193,Release Offer,Release Offer,10/10/2019 14:58:16,NA,0.0
1039899|384683|599114,Assessment Outcome - Successful,Assessment Outcome - Successful,31/8/2018 11:15:02,0 days 0 hours 0 minutes 13 seconds,13.0
1039899|384683|599114,Create Offer,Create Offer,31/8/2018 11:15:15,0 days 0 hours 1 minutes 37 seconds,97.0
1039899|384683|599114,Release Offer,Release Offer,31/8/2018 11:16:52,NA,0.0
1070795|429500|665369,Assessment Outcome - Successful,Assessment Outcome - Successful,21/12/2018 10:38:09,0 days 0 hours 0 minutes 12 seconds,12.0
1070795|429500|665369,Create Offer,Create Offer,21/12/2018 10:38:21,0 days 0 hours 7 minutes 38 seconds,458.0
1070795|429500|665369,Release Offer,Release Offer,21/12/2018 10:45:59,NA,0.0
954468|360490|561961,Assessment Outcome - Successful,Assessment Outcome - Successful,15/6/2018 14:22:35,0 days 0 hours 0 minutes 12 seconds,12.0
954468|360490|561961,Create Offer,Create Offer,15/6/2018 14:22:47,0 days 0 hours 1 minutes 5 seconds,65.0
954468|360490|561961,Release Offer,Release Offer,15/6/2018 14:23:52,NA,0.0
1033537|378991|590458,Assessment Outcome - Successful,Assessment Outcome - Successful,16/8/2018 12:48:25,0 days 0 hours 0 minutes 12 seconds,12.0
1033537|378991|590458,Create Offer,Create Offer,16/8/2018 12:48:37,0 days 0 hours 3 minutes 13 seconds,193.0
1033537|378991|590458,Release Offer,Release Offer,16/8/2018 12:51:50,NA,0.0
1130751|504985|774945,Assessment Outcome - Successful,Assessment Outcome - Successful,25/9/2019 10:26:03,0 days 0 hours 0 minutes 17 seconds,17.0
1130751|504985|774945,Create Offer,Create Offer,25/9/2019 10:26:20,0 days 0 hours 1 minutes 26 seconds,86.0
1130751|504985|774945,Release Offer,Release Offer,25/9/2019 10:27:46,NA,0.0
1137305|513656|787847,Assessment Outcome - Successful,Assessment Outcome - Successful,25/10/2019 9:14:04,0 days 0 hours 0 minutes 10 seconds,10.0
1137305|513656|787847,Create Offer,Create Offer,25/10/2019 9:14:14,0 days 0 hours 1 minutes 3 seconds,63.0
1137305|513656|787847,Release Offer,Release Offer,25/10/2019 9:15:17,NA,0.0
834579|497265|763633,Assessment Outcome - Successful,Assessment Outcome - Successful,14/8/2019 13:59:53,0 days 0 hours 0 minutes 10 seconds,10.0
834579|497265|763633,Create Offer,Create Offer,14/8/2019 14:00:03,0 days 0 hours 2 minutes 54 seconds,174.0
834579|497265|763633,OC - Created - Other,OC - Created - Evidence of course completion,14/8/2019 14:02:57,0 days 0 hours 0 minutes 53 seconds,53.0
834579|497265|763633,Release Offer,Release Offer,14/8/2019 14:03:50,NA,0.0
1133127|508191|779818,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 15:01:41,0 days 0 hours 0 minutes 17 seconds,17.0
1133127|508191|779818,Create Offer,Create Offer,12/10/2019 15:01:58,0 days 0 hours 0 minutes 16 seconds,16.0
1133127|508191|779818,Release Offer,Release Offer,12/10/2019 15:02:14,NA,0.0
1054087|405700|629279,Assessment Outcome - Successful,Assessment Outcome - Successful,18/10/2018 11:00:16,0 days 0 hours 0 minutes 13 seconds,13.0
1054087|405700|629279,Create Offer,Create Offer,18/10/2018 11:00:29,0 days 0 hours 1 minutes 5 seconds,65.0
1054087|405700|629279,OC - Created - Other,OC - Created - English language requirements,18/10/2018 11:01:34,0 days 0 hours 0 minutes 4 seconds,4.0
1054087|405700|629279,Release Offer,Release Offer,18/10/2018 11:01:38,NA,0.0
1056911|417015|646465,Assessment Outcome - Successful,Assessment Outcome - Successful,4/12/2018 16:29:14,0 days 0 hours 0 minutes 15 seconds,15.0
1056911|417015|646465,Create Offer,Create Offer,4/12/2018 16:29:29,0 days 0 hours 1 minutes 55 seconds,115.0
1056911|417015|646465,Release Offer,Release Offer,4/12/2018 16:31:24,NA,0.0
1025305|366531|571922,Assessment Outcome - Successful,Assessment Outcome - Successful,18/7/2018 10:37:52,0 days 0 hours 0 minutes 11 seconds,11.0
1025305|366531|571922,Create Offer,Create Offer,18/7/2018 10:38:03,0 days 0 hours 1 minutes 45 seconds,105.0
1025305|366531|571922,Release Offer,Release Offer,18/7/2018 10:39:48,NA,0.0
1116512|486416|746788,Assessment Outcome - Successful,Assessment Outcome - Successful,4/6/2019 12:02:50,0 days 0 hours 0 minutes 10 seconds,10.0
1116512|486416|746788,Create Offer,Create Offer,4/6/2019 12:03:00,0 days 0 hours 0 minutes 26 seconds,26.0
1116512|486416|746788,Release Offer,Release Offer,4/6/2019 12:03:26,NA,0.0
1075305|437160|675799,Assessment Outcome - Successful,Assessment Outcome - Successful,26/3/2019 15:59:18,0 days 0 hours 0 minutes 13 seconds,13.0
1075305|437160|675799,Create Offer,Create Offer,26/3/2019 15:59:31,0 days 0 hours 1 minutes 16 seconds,76.0
1075305|437160|675799,Release Offer,Release Offer,26/3/2019 16:00:47,NA,0.0
1045292|395605|615665,Assessment Outcome - Successful,Assessment Outcome - Successful,7/12/2018 13:35:59,0 days 0 hours 0 minutes 11 seconds,11.0
1045292|395605|615665,Create Offer,Create Offer,7/12/2018 13:36:10,0 days 0 hours 2 minutes 1 seconds,121.0
1045292|395605|615665,Release Offer,Release Offer,7/12/2018 13:38:11,NA,0.0
1179697|573960|874171,Assessment Outcome - Successful,Assessment Outcome - Successful,24/1/2020 16:03:13,0 days 0 hours 0 minutes 16 seconds,16.0
1179697|573960|874171,Create Offer,Create Offer,24/1/2020 16:03:29,0 days 0 hours 1 minutes 42 seconds,102.0
1179697|573960|874171,Release Offer,Release Offer,24/1/2020 16:05:11,NA,0.0
1077299|440564|681102,Assessment Outcome - Successful,Assessment Outcome - Successful,5/2/2019 11:38:04,0 days 0 hours 0 minutes 9 seconds,9.0
1077299|440564|681102,Create Offer,Create Offer,5/2/2019 11:38:13,6 days 20 hours 34 minutes 45 seconds,592485.0
1077299|440564|681102,Release Offer,Release Offer,12/2/2019 8:12:58,NA,0.0
1094186|460098|706687,Assessment Outcome - Successful,Assessment Outcome - Successful,11/5/2019 11:21:18,0 days 0 hours 0 minutes 8 seconds,8.0
1094186|460098|706687,Create Offer,Create Offer,11/5/2019 11:21:26,0 days 0 hours 0 minutes 9 seconds,9.0
1094186|460098|706687,Release Offer,Release Offer,11/5/2019 11:21:35,NA,0.0
1064973|420801|652109,Assessment Outcome - Successful,Assessment Outcome - Successful,7/1/2019 10:57:41,0 days 0 hours 0 minutes 8 seconds,8.0
1064973|420801|652109,Create Offer,Create Offer,7/1/2019 10:57:49,44 days 3 hours 21 minutes 9 seconds,3813669.0
1064973|420801|652109,OC - Created - Other,OC - Created - English language requirements,20/2/2019 14:18:58,0 days 0 hours 23 minutes 32 seconds,1412.0
1064973|420801|652109,Release Offer,Release Offer,20/2/2019 14:42:30,NA,0.0
1158391|545558|835278,Assessment Outcome - Successful,Assessment Outcome - Successful,14/11/2019 11:40:28,0 days 0 hours 0 minutes 16 seconds,16.0
1158391|545558|835278,Create Offer,Create Offer,14/11/2019 11:40:44,NA,0.0
958145|268178|427378,Assessment Outcome - Successful,Assessment Outcome - Successful,29/8/2017 13:58:04,0 days 0 hours 0 minutes 10 seconds,10.0
958145|268178|427378,Create Offer,Create Offer,29/8/2017 13:58:14,5 days 20 hours 48 minutes 3 seconds,506883.0
958145|268178|427378,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,4/9/2017 10:46:17,0 days 0 hours 0 minutes 6 seconds,6.0
958145|268178|427378,OC - Satisfied - Other,OC - Satisfied - English language requirements,4/9/2017 10:46:23,3 days 5 hours 26 minutes 43 seconds,278803.0
958145|268178|427378,Assessment Decision - Qualified,Assessment Decision - Qualified,7/9/2017 16:13:06,5 days 0 hours 0 minutes 34 seconds,432034.0
958145|268178|427378,OC - Created - Other,OC - Created - Evidence of course completion,12/9/2017 16:13:40,0 days 0 hours 1 minutes 46 seconds,106.0
958145|268178|427378,Release Offer,Release Offer,12/9/2017 16:15:26,NA,0.0
1113797|483123|741281,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 12:33:09,0 days 0 hours 0 minutes 9 seconds,9.0
1113797|483123|741281,Create Offer,Create Offer,28/5/2019 12:33:18,0 days 0 hours 4 minutes 48 seconds,288.0
1113797|483123|741281,Release Offer,Release Offer,28/5/2019 12:38:06,NA,0.0
1023596|363705|567084,Assessment Outcome - Successful,Assessment Outcome - Successful,4/7/2018 12:26:22,0 days 0 hours 0 minutes 17 seconds,17.0
1023596|363705|567084,Create Offer,Create Offer,4/7/2018 12:26:39,0 days 0 hours 1 minutes 51 seconds,111.0
1023596|363705|567084,Release Offer,Release Offer,4/7/2018 12:28:30,NA,0.0
1113932|483313|741599,Assessment Outcome - Successful,Assessment Outcome - Successful,24/5/2019 14:43:05,0 days 0 hours 0 minutes 8 seconds,8.0
1113932|483313|741599,Create Offer,Create Offer,24/5/2019 14:43:13,0 days 0 hours 0 minutes 49 seconds,49.0
1113932|483313|741599,OC - Created - Other,OC - Created - Evidence of course completion,24/5/2019 14:44:02,0 days 0 hours 0 minutes 11 seconds,11.0
1113932|483313|741599,Release Offer,Release Offer,24/5/2019 14:44:13,NA,0.0
1111795|503247|772407,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 16:21:11,0 days 0 hours 0 minutes 15 seconds,15.0
1111795|503247|772407,Create Offer,Create Offer,12/10/2019 16:21:26,0 days 0 hours 2 minutes 4 seconds,124.0
1111795|503247|772407,Release Offer,Release Offer,12/10/2019 16:23:30,NA,0.0
1033983|377298|587978,Assessment Outcome - Successful,Assessment Outcome - Successful,6/8/2018 16:15:58,0 days 0 hours 0 minutes 10 seconds,10.0
1033983|377298|587978,Create Offer,Create Offer,6/8/2018 16:16:08,0 days 0 hours 8 minutes 10 seconds,490.0
1033983|377298|587978,Release Offer,Release Offer,6/8/2018 16:24:18,NA,0.0
972422|400054|621668,Assessment Outcome - Successful,Assessment Outcome - Successful,7/12/2018 13:49:16,0 days 0 hours 0 minutes 9 seconds,9.0
972422|400054|621668,Create Offer,Create Offer,7/12/2018 13:49:25,0 days 0 hours 0 minutes 35 seconds,35.0
972422|400054|621668,OC - Created - Other,OC - Created - Evidence of course completion,7/12/2018 13:50:00,0 days 0 hours 1 minutes 40 seconds,100.0
972422|400054|621668,Release Offer,Release Offer,7/12/2018 13:51:40,NA,0.0
1021829|361369|563371,Assessment Outcome - Successful,Assessment Outcome - Successful,15/6/2018 15:18:43,0 days 0 hours 0 minutes 10 seconds,10.0
1021829|361369|563371,Create Offer,Create Offer,15/6/2018 15:18:53,0 days 0 hours 1 minutes 4 seconds,64.0
1021829|361369|563371,OC - Created - Other,OC - Created - Evidence of course completion,15/6/2018 15:19:57,0 days 0 hours 0 minutes 5 seconds,5.0
1021829|361369|563371,Release Offer,Release Offer,15/6/2018 15:20:02,NA,0.0
1041587|386786|602292,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2018 12:04:13,0 days 0 hours 0 minutes 14 seconds,14.0
1041587|386786|602292,Create Offer,Create Offer,12/10/2018 12:04:27,0 days 0 hours 0 minutes 24 seconds,24.0
1041587|386786|602292,Release Offer,Release Offer,12/10/2018 12:04:51,NA,0.0
1008291|344923|538678,Assessment Outcome - Successful,Assessment Outcome - Successful,16/3/2018 16:00:48,0 days 0 hours 0 minutes 4 seconds,4.0
1008291|344923|538678,Create Offer,Create Offer,16/3/2018 16:00:52,0 days 0 hours 0 minutes 41 seconds,41.0
1008291|344923|538678,Release Offer,Release Offer,16/3/2018 16:01:33,NA,0.0
1050718|398720|620149,Assessment Outcome - Successful,Assessment Outcome - Successful,2/4/2019 11:15:35,0 days 0 hours 0 minutes 18 seconds,18.0
1050718|398720|620149,Create Offer,Create Offer,2/4/2019 11:15:53,2 days 2 hours 56 minutes 59 seconds,183419.0
1050718|398720|620149,Release Offer,Release Offer,4/4/2019 14:12:52,NA,0.0
1093614|459356|705552,Assessment Outcome - Successful,Assessment Outcome - Successful,31/5/2019 11:46:17,0 days 0 hours 0 minutes 10 seconds,10.0
1093614|459356|705552,Create Offer,Create Offer,31/5/2019 11:46:27,0 days 0 hours 2 minutes 21 seconds,141.0
1093614|459356|705552,Release Offer,Release Offer,31/5/2019 11:48:48,NA,0.0
1124743|501279|769447,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 13:23:51,0 days 0 hours 0 minutes 14 seconds,14.0
1124743|501279|769447,Create Offer,Create Offer,12/10/2019 13:24:05,0 days 0 hours 1 minutes 32 seconds,92.0
1124743|501279|769447,Release Offer,Release Offer,12/10/2019 13:25:37,NA,0.0
760917|549247|840467,Assessment Outcome - Successful,Assessment Outcome - Successful,30/1/2020 15:15:09,0 days 0 hours 0 minutes 0 seconds,0.0
760917|549247|840467,Assessment Decision - Qualified,Assessment Decision - Qualified,30/1/2020 15:15:09,0 days 0 hours 0 minutes 19 seconds,19.0
760917|549247|840467,Create Offer,Create Offer,30/1/2020 15:15:28,0 days 0 hours 3 minutes 43 seconds,223.0
760917|549247|840467,Release Offer,Release Offer,30/1/2020 15:19:11,NA,0.0
1164668|554728|848470,Assessment Outcome - Successful,Assessment Outcome - Successful,17/12/2019 13:57:50,0 days 0 hours 0 minutes 16 seconds,16.0
1164668|554728|848470,Create Offer,Create Offer,17/12/2019 13:58:06,0 days 0 hours 2 minutes 6 seconds,126.0
1164668|554728|848470,OC - Created - Other,OC - Created - Evidence of course completion,17/12/2019 14:00:12,0 days 0 hours 0 minutes 5 seconds,5.0
1164668|554728|848470,Release Offer,Release Offer,17/12/2019 14:00:17,NA,0.0
1086364|448364|689547,Assessment Outcome - Successful,Assessment Outcome - Successful,10/5/2019 14:14:06,0 days 0 hours 0 minutes 13 seconds,13.0
1086364|448364|689547,Create Offer,Create Offer,10/5/2019 14:14:19,0 days 0 hours 3 minutes 45 seconds,225.0
1086364|448364|689547,Release Offer,Release Offer,10/5/2019 14:18:04,NA,0.0
961605|274057|436445,Assessment Outcome - Successful,Assessment Outcome - Successful,16/11/2017 15:36:04,0 days 0 hours 0 minutes 17 seconds,17.0
961605|274057|436445,Create Offer,Create Offer,16/11/2017 15:36:21,0 days 0 hours 2 minutes 48 seconds,168.0
961605|274057|436445,OC - Created - Other,OC - Created - Evidence of course completion,16/11/2017 15:39:09,0 days 0 hours 0 minutes 7 seconds,7.0
961605|274057|436445,Release Offer,Release Offer,16/11/2017 15:39:16,NA,0.0
1094392|460391|707157,Assessment Outcome - Successful,Assessment Outcome - Successful,30/5/2019 15:30:32,0 days 0 hours 0 minutes 10 seconds,10.0
1094392|460391|707157,Create Offer,Create Offer,30/5/2019 15:30:42,0 days 0 hours 1 minutes 53 seconds,113.0
1094392|460391|707157,Release Offer,Release Offer,30/5/2019 15:32:35,NA,0.0
982801|348906|544484,Assessment Outcome - Successful,Assessment Outcome - Successful,31/5/2018 11:33:27,0 days 0 hours 0 minutes 16 seconds,16.0
982801|348906|544484,Create Offer,Create Offer,31/5/2018 11:33:43,0 days 0 hours 9 minutes 2 seconds,542.0
982801|348906|544484,Release Offer,Release Offer,31/5/2018 11:42:45,NA,0.0
855738|481191|738122,Assessment Outcome - Successful,Assessment Outcome - Successful,28/5/2019 9:19:09,0 days 0 hours 0 minutes 10 seconds,10.0
855738|481191|738122,Create Offer,Create Offer,28/5/2019 9:19:19,0 days 0 hours 1 minutes 19 seconds,79.0
855738|481191|738122,Release Offer,Release Offer,28/5/2019 9:20:38,NA,0.0
1132012|506654|777406,Assessment Outcome - Successful,Assessment Outcome - Successful,12/10/2019 11:21:18,0 days 0 hours 0 minutes 15 seconds,15.0
1132012|506654|777406,Create Offer,Create Offer,12/10/2019 11:21:33,0 days 0 hours 3 minutes 11 seconds,191.0
1132012|506654|777406,Release Offer,Release Offer,12/10/2019 11:24:44,NA,0.0
1034446|377904|588943,Assessment Outcome - Successful,Assessment Outcome - Successful,20/9/2018 9:54:19,0 days 0 hours 0 minutes 20 seconds,20.0
1034446|377904|588943,Create Offer,Create Offer,20/9/2018 9:54:39,0 days 0 hours 5 minutes 54 seconds,354.0
1034446|377904|588943,Release Offer,Release Offer,20/9/2018 10:00:33,NA,0.0
925926|416065|645076,Assessment Outcome - Successful,Assessment Outcome - Successful,23/11/2018 15:30:41,0 days 0 hours 0 minutes 14 seconds,14.0
925926|416065|645076,Create Offer,Create Offer,23/11/2018 15:30:55,0 days 0 hours 3 minutes 0 seconds,180.0
925926|416065|645076,Release Offer,Release Offer,23/11/2018 15:33:55,NA,0.0
1023660|451888|694464,Assessment Outcome - Successful,Assessment Outcome - Successful,13/2/2019 9:35:04,0 days 0 hours 0 minutes 8 seconds,8.0
1023660|451888|694464,Create Offer,Create Offer,13/2/2019 9:35:12,0 days 0 hours 1 minutes 41 seconds,101.0
1023660|451888|694464,OC - Created - Other,OC - Created - English language requirements,13/2/2019 9:36:53,0 days 0 hours 0 minutes 34 seconds,34.0
1023660|451888|694464,Release Offer,Release Offer,13/2/2019 9:37:27,NA,0.0
1112544|482220|739792,Assessment Outcome - Successful,Assessment Outcome - Successful,23/5/2019 16:46:41,0 days 0 hours 0 minutes 9 seconds,9.0
1112544|482220|739792,Create Offer,Create Offer,23/5/2019 16:46:50,0 days 0 hours 0 minutes 15 seconds,15.0
1112544|482220|739792,Release Offer,Release Offer,23/5/2019 16:47:05,NA,0.0
1032525|375569|585384,Assessment Outcome - Successful,Assessment Outcome - Successful,14/8/2018 9:46:33,0 days 0 hours 0 minutes 12 seconds,12.0
1032525|375569|585384,Create Offer,Create Offer,14/8/2018 9:46:45,0 days 0 hours 1 minutes 27 seconds,87.0
1032525|375569|585384,Release Offer,Release Offer,14/8/2018 9:48:12,NA,0.0
735247|392945|611679,Assessment Outcome - Successful,Assessment Outcome - Successful,19/11/2018 11:01:59,0 days 0 hours 0 minutes 14 seconds,14.0
735247|392945|611679,Create Offer,Create Offer,19/11/2018 11:02:13,0 days 0 hours 8 minutes 8 seconds,488.0
735247|392945|611679,Release Offer,Release Offer,19/11/2018 11:10:21,NA,0.0
