CASE_ID,WRKFLW_TSK_MAP_GROUPED,WRKFLW_TSK_MAP_DETAILED,PATH_CRDATETIME
70289|574074|874352,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,14/1/2020 13:03:48
70289|574074|874352,AR - Satisfied - work experience,AR - Satisfied - Employer reference letter,14/1/2020 13:04:17
70289|574074|874352,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,14/1/2020 13:04:36
70289|574074|874352,Send for Assessment,Send for Assessment,14/1/2020 13:04:57
1178282|572117|871773,Submit,Submit,10/1/2020 15:53:57
1178282|572117|871773,AR - Created - Other,AR - Created - Further information - Document corrupted and cannot be opened,15/1/2020 10:03:57
1178282|572117|871773,AR - Created - Other,AR - Created - Further information - Official Transcripts,15/1/2020 10:04:03
1178282|572117|871773,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),15/1/2020 10:04:10
1178282|572117|871773,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),15/1/2020 10:04:21
1178282|572117|871773,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),15/1/2020 10:04:26
1178282|572117|871773,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/1/2020 10:04:49
1178282|572117|871773,Put Triage On-Hold,Put Triage On-Hold,15/1/2020 10:06:06
1178282|572117|871773,AR - Requested - Other,AR - Requested - Further information - Document corrupted and cannot be opened,23/1/2020 13:36:34
1178282|572117|871773,AR - Requested - Other,AR - Requested - Further information - Official Transcripts,23/1/2020 13:36:40
358736|430948|667405,Submit,Submit,30/11/2018 22:27:06
358736|430948|667405,Send for Assessment,Send for Assessment,10/12/2018 11:06:28
1116410|552890|845809,Submit,Submit,25/11/2019 14:24:56
1116410|552890|845809,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,26/11/2019 10:41:46
1116410|552890|845809,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,26/11/2019 10:41:52
1116410|552890|845809,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,26/11/2019 10:41:57
1116410|552890|845809,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,26/11/2019 10:42:34
1116410|552890|845809,Send for Assessment,Send for Assessment,26/11/2019 10:43:08
836748|397957|619085,Submit,Submit,28/9/2018 23:13:07
836748|397957|619085,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,29/9/2018 7:21:02
836748|397957|619085,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,29/9/2018 7:21:33
836748|397957|619085,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,15/10/2018 13:02:34
836748|397957|619085,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,15/10/2018 13:02:44
836748|397957|619085,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/10/2018 13:02:56
836748|397957|619085,Send for Assessment,Send for Assessment,15/10/2018 13:03:16
1069136|427820|662838,Submit,Submit,30/11/2018 13:40:29
1069136|427820|662838,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/12/2018 9:51:38
1069136|427820|662838,Assessment Decision - Qualified,Assessment Decision - Qualified,14/12/2018 10:22:05
1069136|427820|662838,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,14/12/2018 10:22:38
1069136|427820|662838,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,14/12/2018 10:22:59
1069136|427820|662838,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),14/12/2018 10:24:03
1069136|427820|662838,Send for Assessment,Send for Assessment,14/12/2018 10:24:44
1063862|419463|650110,Submit,Submit,19/11/2018 15:03:44
1063862|419463|650110,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,29/11/2018 16:05:04
1063862|419463|650110,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,29/11/2018 16:05:04
1063862|419463|650110,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,29/11/2018 16:05:04
1063862|419463|650110,Assessment Decision - Qualified,Assessment Decision - Qualified,29/11/2018 16:38:45
1063862|419463|650110,Assessment Decision - No Decision,Assessment Decision - No Decision,29/11/2018 16:44:32
1063862|419463|650110,Send for Assessment,Send for Assessment,29/11/2018 16:44:56
1069136|427063|661781,Submit,Submit,29/11/2018 14:28:13
1069136|427063|661781,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,10/12/2018 14:31:59
1069136|427063|661781,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,10/12/2018 14:34:06
1069136|427063|661781,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),10/12/2018 14:36:06
1069136|427063|661781,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,10/12/2018 14:37:07
1069136|427063|661781,Assessment Decision - Qualified,Assessment Decision - Qualified,10/12/2018 14:39:01
1069136|427063|661781,Send for Assessment,Send for Assessment,10/12/2018 14:41:03
914734|522126|800455,Submit,Submit,21/9/2019 10:46:56
914734|522126|800455,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,21/9/2019 18:07:08
914734|522126|800455,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,21/9/2019 18:07:47
914734|522126|800455,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,3/10/2019 11:31:49
914734|522126|800455,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,3/10/2019 11:31:55
914734|522126|800455,Send for Assessment,Send for Assessment,3/10/2019 11:33:20
1168534|560047|856798,Submit,Submit,11/12/2019 21:19:28
1168534|560047|856798,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/12/2019 10:39:10
1168534|560047|856798,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,12/12/2019 10:39:28
1168534|560047|856798,Send for Assessment,Send for Assessment,12/12/2019 10:41:00
741976|477777|732955,Submit,Submit,28/4/2019 20:18:52
741976|477777|732955,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,2/5/2019 11:27:26
741976|477777|732955,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,2/5/2019 11:27:45
741976|477777|732955,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,7/5/2019 16:29:27
741976|477777|732955,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,7/5/2019 16:29:31
741976|477777|732955,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,7/5/2019 16:29:35
741976|477777|732955,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,7/5/2019 16:29:40
741976|477777|732955,Send for Assessment,Send for Assessment,7/5/2019 16:30:14
641437|484958|744358,Submit,Submit,3/5/2019 20:52:53
641437|484958|744358,Send for Assessment,Send for Assessment,21/5/2019 11:42:25
638958|409347|634892,Submit,Submit,22/10/2018 14:25:02
638958|409347|634892,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,22/10/2018 21:30:21
638958|409347|634892,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,22/10/2018 21:30:49
638958|409347|634892,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,20/11/2018 16:49:09
638958|409347|634892,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,20/11/2018 16:49:31
638958|409347|634892,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,20/11/2018 16:49:46
638958|409347|634892,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,20/11/2018 16:49:52
638958|409347|634892,Send for Assessment,Send for Assessment,20/11/2018 16:53:05
1037562|386109|601336,Submit,Submit,6/9/2018 16:56:32
1037562|386109|601336,AR - Satisfied - work experience,AR - Satisfied - Employer reference letter,18/10/2018 10:46:11
1037562|386109|601336,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,18/10/2018 10:46:11
1037562|386109|601336,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,18/10/2018 10:46:11
1037562|386109|601336,AR - Satisfied - personal statement/expression of interest,AR - Satisfied - Personal statement (500 words),18/10/2018 10:46:11
1037562|386109|601336,Assessment Decision - No Decision,Assessment Decision - No Decision,18/10/2018 12:58:49
1037562|386109|601336,Send for Assessment,Send for Assessment,18/10/2018 12:59:04
1053132|404224|627135,Submit,Submit,14/10/2018 13:10:17
1053132|404224|627135,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),17/10/2018 15:54:24
1053132|404224|627135,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,17/10/2018 15:55:10
1053132|404224|627135,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),17/10/2018 16:05:51
1053132|404224|627135,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),17/10/2018 16:06:00
1053132|404224|627135,Send for Assessment,Send for Assessment,17/10/2018 16:15:19
834264|537348|822373,Submit,Submit,21/10/2019 16:10:20
834264|537348|822373,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,22/10/2019 11:42:44
834264|537348|822373,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,22/10/2019 11:43:17
834264|537348|822373,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,23/10/2019 15:04:36
834264|537348|822373,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,23/10/2019 15:04:43
834264|537348|822373,Send for Assessment,Send for Assessment,23/10/2019 15:06:55
1022190|362029|564420,Submit,Submit,15/5/2018 18:42:39
1022190|362029|564420,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,28/5/2018 11:13:59
1022190|362029|564420,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,28/5/2018 11:16:51
1022190|362029|564420,Send for Assessment,Send for Assessment,28/5/2018 11:21:10
1188027|585737|888920,Submit,Submit,4/2/2020 13:46:35
1128107|501518|769785,Submit,Submit,22/7/2019 21:15:13
1128107|501518|769785,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),29/8/2019 14:57:57
1128107|501518|769785,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,29/8/2019 14:58:03
1128107|501518|769785,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),29/8/2019 14:58:08
1128107|501518|769785,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,29/8/2019 14:58:17
1128107|501518|769785,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,29/8/2019 14:58:24
1128107|501518|769785,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),29/8/2019 14:58:29
1128107|501518|769785,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,29/8/2019 14:58:57
1128107|501518|769785,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,29/8/2019 14:59:20
1128107|501518|769785,AR - Created - further information,AR - Created - Further information (1),29/8/2019 15:00:06
1128107|501518|769785,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,29/8/2019 15:00:18
1128107|501518|769785,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),29/8/2019 15:04:18
1128107|501518|769785,Put Triage On-Hold,Put Triage On-Hold,29/8/2019 15:07:30
1128107|501518|769785,AR - Satisfied - further information,AR - Satisfied - Further information (1),11/10/2019 12:34:32
1128107|501518|769785,Release Triage Hold,Release Triage Hold,11/10/2019 12:35:21
1128107|501518|769785,Send for Assessment,Send for Assessment,11/10/2019 12:36:15
885532|508149|779756,Submit,Submit,15/8/2019 12:36:38
885532|508149|779756,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,20/8/2019 13:36:16
885532|508149|779756,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,20/8/2019 13:37:02
885532|508149|779756,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Systems),6/11/2019 9:59:19
885532|508149|779756,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/11/2019 9:59:49
885532|508149|779756,AR - Satisfied - previous or current study,AR - Satisfied - Transcript � My eQuals,6/11/2019 10:00:02
885532|508149|779756,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,6/11/2019 10:00:16
885532|508149|779756,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Systems),6/11/2019 10:00:22
885532|508149|779756,Send for Assessment,Send for Assessment,6/11/2019 10:00:43
756523|368113|574370,Submit,Submit,12/6/2018 14:24:46
756523|368113|574370,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,15/6/2018 10:40:48
756523|368113|574370,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,15/6/2018 10:41:23
756523|368113|574370,Send for Assessment,Send for Assessment,15/6/2018 10:42:27
1130311|504490|774223,Submit,Submit,2/8/2019 19:27:18
1130311|504490|774223,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),5/9/2019 14:18:42
1130311|504490|774223,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),5/9/2019 14:18:51
1130311|504490|774223,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,5/9/2019 14:19:52
1130311|504490|774223,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),5/9/2019 15:07:07
1130311|504490|774223,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,5/9/2019 15:07:21
1130311|504490|774223,Put Triage On-Hold,Put Triage On-Hold,5/9/2019 15:24:34
1130311|504490|774223,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,8/10/2019 11:28:38
1130311|504490|774223,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,8/10/2019 11:28:46
1130311|504490|774223,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,8/10/2019 11:30:50
1130311|504490|774223,Release Triage Hold,Release Triage Hold,8/10/2019 11:37:56
1130311|504490|774223,Send for Assessment,Send for Assessment,8/10/2019 11:38:00
1020768|360055|561313,Submit,Submit,26/5/2018 22:13:46
1020768|360055|561313,AR - Created - further information,AR - Created - Further information (1),8/6/2018 14:28:22
1020768|360055|561313,AR - Satisfied - further information,AR - Satisfied - Further information (1),8/6/2018 14:29:56
1020768|360055|561313,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,12/6/2018 16:31:08
1020768|360055|561313,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,12/6/2018 16:31:32
1020768|360055|561313,Send for Assessment,Send for Assessment,12/6/2018 16:33:02
694518|514063|788448,Submit,Submit,3/9/2019 0:17:06
694518|514063|788448,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,3/9/2019 16:25:41
694518|514063|788448,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,3/9/2019 16:26:26
694518|514063|788448,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2019 9:26:27
694518|514063|788448,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2019 9:26:37
694518|514063|788448,Send for Assessment,Send for Assessment,22/11/2019 9:27:15
831996|418067|648003,Submit,Submit,7/11/2018 19:14:25
831996|418067|648003,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,8/11/2018 6:14:35
831996|418067|648003,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,8/11/2018 6:15:08
831996|418067|648003,Assessment Decision - No Decision,Assessment Decision - No Decision,20/11/2018 10:49:14
831996|418067|648003,Assessment Decision - No Decision,Assessment Decision - No Decision,20/11/2018 10:49:28
831996|418067|648003,AR - Satisfied - advanced standing,AR - Satisfied - Credit for previous study,22/11/2018 13:46:16
831996|418067|648003,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2018 13:46:22
831996|418067|648003,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,22/11/2018 13:46:27
831996|418067|648003,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2018 13:46:34
831996|418067|648003,Send for Assessment,Send for Assessment,22/11/2018 13:46:57
1177591|571267|870523,Submit,Submit,1/1/2020 8:00:15
1159816|557579|853222,Submit,Submit,4/12/2019 19:35:35
1159816|557579|853222,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae and professional experience,6/1/2020 10:19:43
1159816|557579|853222,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,6/1/2020 10:19:57
1159816|557579|853222,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,6/1/2020 10:20:02
1159816|557579|853222,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),6/1/2020 10:20:14
1159816|557579|853222,AR - Satisfied - Other,AR - Satisfied - Assessment information (Coursework) (1),6/1/2020 10:20:28
1159816|557579|853222,Assessment Decision - Qualified,Assessment Decision - Qualified,6/1/2020 10:29:45
1159816|557579|853222,Send for Assessment,Send for Assessment,6/1/2020 10:30:12
198925654|344914|538662,Submit,Submit,27/2/2018 14:47:35
198925654|344914|538662,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,27/3/2018 12:10:12
198925654|344914|538662,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,27/3/2018 12:12:08
198925654|344914|538662,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,27/3/2018 12:12:16
198925654|344914|538662,Send for Assessment,Send for Assessment,27/3/2018 12:14:20
1165355|555924|850205,Submit,Submit,2/12/2019 0:35:06
1165355|555924|850205,AR - Created - Other,AR - Created - Further information - Transcript translation and original language,3/12/2019 11:15:31
1165355|555924|850205,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Systems),3/12/2019 11:15:45
1165355|555924|850205,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Systems),3/12/2019 11:15:51
1165355|555924|850205,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,3/12/2019 11:16:02
1165355|555924|850205,OC - Created - Other,OC - Created - English language requirements,3/12/2019 11:16:10
1165355|555924|850205,Put Triage On-Hold,Put Triage On-Hold,3/12/2019 11:17:09
1165355|555924|850205,AR - Satisfied - Other,AR - Satisfied - Further information - Transcript translation and original language,4/12/2019 11:44:10
1165355|555924|850205,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,4/12/2019 11:44:25
1165355|555924|850205,Release Triage Hold,Release Triage Hold,4/12/2019 11:45:57
1165355|555924|850205,Send for Assessment,Send for Assessment,4/12/2019 11:46:02
898703|583467|885925,Submit,Submit,29/1/2020 15:10:30
558372|437891|676868,Submit,Submit,9/1/2019 20:53:16
558372|437891|676868,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,10/1/2019 8:25:33
558372|437891|676868,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,10/1/2019 8:26:05
558372|437891|676868,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,14/1/2019 11:49:01
558372|437891|676868,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,14/1/2019 11:49:17
558372|437891|676868,Send for Assessment,Send for Assessment,14/1/2019 11:49:54
757397|413413|640865,Submit,Submit,27/10/2018 16:56:02
757397|413413|640865,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,27/10/2018 21:48:11
757397|413413|640865,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,27/10/2018 21:48:39
757397|413413|640865,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2018 12:35:20
757397|413413|640865,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,22/11/2018 12:39:23
757397|413413|640865,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2018 12:39:32
757397|413413|640865,Put Triage On-Hold,Put Triage On-Hold,22/11/2018 12:41:33
757397|413413|640865,Release Triage Hold,Release Triage Hold,12/12/2018 10:56:39
757397|413413|640865,Send for Assessment,Send for Assessment,12/12/2018 10:56:48
1029328|371595|579504,Submit,Submit,29/6/2018 16:44:30
1029328|371595|579504,AR - Requested - previous or current study,AR - Requested - Academic results for prior tertiary studies,26/7/2018 13:25:45
1029328|371595|579504,OC - Created - Other,OC - Created - English language requirements,26/7/2018 13:26:26
1029328|371595|579504,Put Triage On-Hold,Put Triage On-Hold,26/7/2018 13:27:03
1184669|581006|882537,Submit,Submit,28/1/2020 14:16:47
1184669|581006|882537,AR - Created - further information,AR - Created - Further information (1),30/1/2020 10:19:38
1184669|581006|882537,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,30/1/2020 10:20:14
1184669|581006|882537,OC - Created - Other,OC - Created - English language requirements,30/1/2020 10:20:25
1184669|581006|882537,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,30/1/2020 10:20:44
1184669|581006|882537,Put Triage On-Hold,Put Triage On-Hold,30/1/2020 10:22:12
1184669|581006|882537,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,30/1/2020 13:39:56
1184669|581006|882537,AR - Satisfied - further information,AR - Satisfied - Further information (1),30/1/2020 13:40:20
1184669|581006|882537,Release Triage Hold,Release Triage Hold,30/1/2020 13:40:25
1184669|581006|882537,Send for Assessment,Send for Assessment,30/1/2020 13:40:28
1112743|481938|739341,Submit,Submit,8/5/2019 22:16:59
1112743|481938|739341,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,9/6/2019 11:33:41
1112743|481938|739341,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,9/6/2019 11:33:58
1112743|481938|739341,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,9/6/2019 11:34:24
1112743|481938|739341,OC - Created - Other,OC - Created - English language requirements,9/6/2019 11:34:31
1112743|481938|739341,Send for Assessment,Send for Assessment,9/6/2019 11:35:14
389899|547897|838668,Submit,Submit,12/11/2019 21:31:23
389899|547897|838668,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,13/11/2019 8:34:48
389899|547897|838668,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,13/11/2019 8:35:24
389899|547897|838668,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,19/11/2019 11:06:24
389899|547897|838668,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,19/11/2019 11:07:07
389899|547897|838668,Send for Assessment,Send for Assessment,19/11/2019 11:08:18
1111707|486687|747236,Submit,Submit,28/5/2019 12:19:40
1111707|486687|747236,AR - Created - further information,AR - Created - Further information (1),11/6/2019 10:29:45
1111707|486687|747236,AR - Not Satisfied - ELR,AR - Not Satisfied - English language proficiency,11/6/2019 10:30:12
1111707|486687|747236,OC - Created - Other,OC - Created - English language requirements,11/6/2019 10:30:24
1111707|486687|747236,AR - Satisfied - further information,AR - Satisfied - Further information (1),19/6/2019 15:46:20
1111707|486687|747236,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,19/6/2019 15:46:56
1111707|486687|747236,AR - Created - Other,AR - Created - Assessment information (Coursework) (1),19/6/2019 15:54:15
1111707|486687|747236,Assessment Decision - Qualified,Assessment Decision - Qualified,19/6/2019 16:12:53
1111707|486687|747236,Send for Assessment,Send for Assessment,19/6/2019 16:14:20
1040104|384944|599541,Submit,Submit,22/8/2018 17:37:15
1040104|384944|599541,AR - Requested - previous or current study,AR - Requested - Academic results for prior tertiary studies,24/8/2018 11:28:37
1040104|384944|599541,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,24/8/2018 11:30:01
1040104|384944|599541,Put Triage On-Hold,Put Triage On-Hold,24/8/2018 11:30:40
757397|413413|640866,Submit,Submit,27/10/2018 16:56:02
757397|413413|640866,AR - Created - previous or current study,AR - Created - University of Melbourne Statement of Results / transcript,27/10/2018 21:48:11
757397|413413|640866,AR - Satisfied - previous or current study,AR - Satisfied - University of Melbourne Statement of Results / transcript,27/10/2018 21:48:39
757397|413413|640866,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,22/11/2018 12:35:20
757397|413413|640866,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,22/11/2018 12:39:23
757397|413413|640866,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,22/11/2018 12:39:32
757397|413413|640866,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,22/11/2018 12:39:46
757397|413413|640866,Put Triage On-Hold,Put Triage On-Hold,22/11/2018 12:41:33
757397|413413|640866,Release Triage Hold,Release Triage Hold,12/12/2018 10:56:39
757397|413413|640866,Send for Assessment,Send for Assessment,12/12/2018 10:56:48
110082|429714|665674,Submit,Submit,26/10/2018 13:00:45
110082|429714|665674,Put Triage On-Hold,Put Triage On-Hold,30/10/2018 9:58:55
110082|429714|665674,AR - Satisfied - GAM,AR - Satisfied - Graduate Access Melbourne,30/10/2018 10:43:08
110082|429714|665674,AR - Satisfied - entry points,AR - Satisfied - Entry points (Master of Information Technology),30/10/2018 10:43:08
110082|429714|665674,AR - Satisfied - application details,AR - Satisfied - Current enrolment at the University of Melbourne,30/10/2018 10:43:08
110082|429714|665674,AR - Satisfied - advanced standing,AR - Satisfied - Advanced Standing,30/10/2018 10:43:08
110082|429714|665674,AR - Satisfied - specialisation,AR - Satisfied - Specialisation (Master of Information Technology),30/10/2018 10:43:08
110082|429714|665674,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,30/10/2018 10:43:08
110082|429714|665674,AR - Satisfied - syllabus,AR - Satisfied - Official syllabus or subject descriptions (in English),18/12/2018 17:14:19
110082|429714|665674,AR - Requested - previous or current study,AR - Requested - Academic results for prior tertiary studies,18/12/2018 17:24:43
1153045|537241|822220,Submit,Submit,28/11/2019 14:45:08
1153045|537241|822220,AR - Satisfied - work experience,AR - Satisfied - Employer reference letter,4/12/2019 12:00:38
1153045|537241|822220,AR - Satisfied - personal statement/expression of interest,AR - Satisfied - Personal statement (500 words),4/12/2019 12:01:17
1153045|537241|822220,AR - Satisfied - work experience,AR - Satisfied - Curriculum Vitae,4/12/2019 12:01:31
1153045|537241|822220,Assessment Decision - No Decision,Assessment Decision - No Decision,4/12/2019 12:11:10
1153045|537241|822220,Put Triage On-Hold,Put Triage On-Hold,4/12/2019 12:11:22
1153045|537241|822220,AR - Satisfied - previous or current study,AR - Satisfied - Academic results for prior tertiary studies,6/12/2019 15:03:46
1153045|537241|822220,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,6/12/2019 15:04:18
1153045|537241|822220,Send Referral,Send Referral,6/12/2019 15:16:36
1153045|537241|822220,Release Triage Hold,Release Triage Hold,6/12/2019 15:16:57
1153045|537241|822220,Assessment Decision - No Decision,Assessment Decision - No Decision,6/12/2019 15:17:42
1153045|537241|822220,Send for Assessment,Send for Assessment,6/12/2019 15:17:57
1034186|377543|588325,Submit,Submit,24/7/2018 12:30:37
1034186|377543|588325,AR - Not Satisfied - previous or current study,AR - Not Satisfied - Academic results for prior tertiary studies,6/8/2018 15:57:59
1034186|377543|588325,AR - Satisfied - ELR,AR - Satisfied - English language proficiency,6/8/2018 15:58:14
1034186|377543|588325,AR - Created - further information,AR - Created - Further information (1),6/8/2018 15:58:31
1034186|377543|588325,AR - Requested - further information,AR - Requested - Further information (1),6/8/2018 15:59:07
1034186|377543|588325,Put Triage On-Hold,Put Triage On-Hold,6/8/2018 15:59:50
